-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 10/04/2024 through 10/04/2025 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
RH2M     MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
LAT,LON,YEAR,DOY,RH2M
-17.0,-63.75,2024,325,72.87
-17.0,-63.125,2024,325,67.0
-17.0,-62.5,2024,325,67.88
-16.5,-63.75,2024,325,77.3
-16.5,-63.125,2024,325,67.99
-16.5,-62.5,2024,325,69.33
-18.5,-63.75,2024,326,80.78
-18.5,-63.125,2024,326,73.24
-18.5,-62.5,2024,326,73.53
-18.0,-63.75,2024,326,86.38
-18.0,-63.125,2024,326,75.61
-18.0,-62.5,2024,326,72.63
-17.5,-63.75,2024,326,85.08
-17.5,-63.125,2024,326,74.9
-17.5,-62.5,2024,326,71.63
-17.0,-63.75,2024,326,83.68
-17.0,-63.125,2024,326,77.47
-17.0,-62.5,2024,326,74.39
-16.5,-63.75,2024,326,85.4
-16.5,-63.125,2024,326,78.76
-16.5,-62.5,2024,326,78.91
-18.5,-63.75,2024,327,82.92
-18.5,-63.125,2024,327,73.44
-18.5,-62.5,2024,327,72.64
-18.0,-63.75,2024,327,79.35
-18.0,-63.125,2024,327,75.26
-18.0,-62.5,2024,327,77.36
-17.5,-63.75,2024,327,80.11
-17.5,-63.125,2024,327,80.41
-17.5,-62.5,2024,327,84.8
-17.0,-63.75,2024,327,88.5
-17.0,-63.125,2024,327,90.94
-17.0,-62.5,2024,327,92.0
-16.5,-63.75,2024,327,91.39
-16.5,-63.125,2024,327,94.87
-16.5,-62.5,2024,327,90.99
-18.5,-63.75,2024,328,76.26
-18.5,-63.125,2024,328,64.3
-18.5,-62.5,2024,328,66.04
-18.0,-63.75,2024,328,77.03
-18.0,-63.125,2024,328,68.3
-18.0,-62.5,2024,328,68.67
-17.5,-63.75,2024,328,72.12
-17.5,-63.125,2024,328,73.76
-17.5,-62.5,2024,328,75.08
-17.0,-63.75,2024,328,80.08
-17.0,-63.125,2024,328,80.23
-17.0,-62.5,2024,328,80.51
-16.5,-63.75,2024,328,84.87
-16.5,-63.125,2024,328,86.62
-16.5,-62.5,2024,328,83.52
-18.5,-63.75,2024,329,70.58
-18.5,-63.125,2024,329,63.01
-18.5,-62.5,2024,329,65.62
-18.0,-63.75,2024,329,77.36
-18.0,-63.125,2024,329,69.31
-18.0,-62.5,2024,329,69.88
-17.5,-63.75,2024,329,74.07
-17.5,-63.125,2024,329,74.62
-17.5,-62.5,2024,329,74.99
-17.0,-63.75,2024,329,78.33
-17.0,-63.125,2024,329,79.54
-17.0,-62.5,2024,329,79.46
-16.5,-63.75,2024,329,80.36
-16.5,-63.125,2024,329,80.46
-16.5,-62.5,2024,329,83.13
-18.5,-63.75,2024,330,69.15
-18.5,-63.125,2024,330,62.17
-18.5,-62.5,2024,330,61.78
-18.0,-63.75,2024,330,76.98
-18.0,-63.125,2024,330,66.58
-18.0,-62.5,2024,330,65.22
-17.5,-63.75,2024,330,71.27
-17.5,-63.125,2024,330,69.12
-17.5,-62.5,2024,330,68.91
-17.0,-63.75,2024,330,71.61
-17.0,-63.125,2024,330,72.32
-17.0,-62.5,2024,330,72.1
-16.5,-63.75,2024,330,75.2
-16.5,-63.125,2024,330,73.63
-16.5,-62.5,2024,330,77.82
-18.5,-63.75,2024,331,70.19
-18.5,-63.125,2024,331,61.35
-18.5,-62.5,2024,331,59.61
-18.0,-63.75,2024,331,77.73
-18.0,-63.125,2024,331,64.89
-18.0,-62.5,2024,331,62.21
-17.5,-63.75,2024,331,71.02
-17.5,-63.125,2024,331,66.35
-17.5,-62.5,2024,331,65.76
-17.0,-63.75,2024,331,69.78
-17.0,-63.125,2024,331,69.19
-17.0,-62.5,2024,331,69.69
-16.5,-63.75,2024,331,72.86
-16.5,-63.125,2024,331,70.81
-16.5,-62.5,2024,331,75.49
-18.5,-63.75,2024,332,71.89
-18.5,-63.125,2024,332,61.79
-18.5,-62.5,2024,332,59.18
-18.0,-63.75,2024,332,80.27
-18.0,-63.125,2024,332,66.79
-18.0,-62.5,2024,332,62.58
-17.5,-63.75,2024,332,73.93
-17.5,-63.125,2024,332,68.23
-17.5,-62.5,2024,332,66.91
-17.0,-63.75,2024,332,72.29
-17.0,-63.125,2024,332,70.52
-17.0,-62.5,2024,332,72.01
-16.5,-63.75,2024,332,74.35
-16.5,-63.125,2024,332,75.16
-16.5,-62.5,2024,332,78.7
-18.5,-63.75,2024,333,66.3
-18.5,-63.125,2024,333,61.31
-18.5,-62.5,2024,333,60.8
-18.0,-63.75,2024,333,79.97
-18.0,-63.125,2024,333,67.81
-18.0,-62.5,2024,333,62.32
-17.5,-63.75,2024,333,75.65
-17.5,-63.125,2024,333,67.26
-17.5,-62.5,2024,333,64.4
-17.0,-63.75,2024,333,72.18
-17.0,-63.125,2024,333,67.06
-17.0,-62.5,2024,333,67.74
-16.5,-63.75,2024,333,73.25
-16.5,-63.125,2024,333,71.07
-16.5,-62.5,2024,333,75.14
-18.5,-63.75,2024,334,66.72
-18.5,-63.125,2024,334,58.24
-18.5,-62.5,2024,334,54.87
-18.0,-63.75,2024,334,76.57
-18.0,-63.125,2024,334,61.88
-18.0,-62.5,2024,334,56.02
-17.5,-63.75,2024,334,70.85
-17.5,-63.125,2024,334,60.81
-17.5,-62.5,2024,334,58.24
-17.0,-63.75,2024,334,67.93
-17.0,-63.125,2024,334,60.35
-17.0,-62.5,2024,334,63.04
-16.5,-63.75,2024,334,69.54
-16.5,-63.125,2024,334,64.65
-16.5,-62.5,2024,334,73.29
-18.5,-63.75,2024,335,65.5
-18.5,-63.125,2024,335,57.04
-18.5,-62.5,2024,335,56.73
-18.0,-63.75,2024,335,75.44
-18.0,-63.125,2024,335,62.28
-18.0,-62.5,2024,335,60.61
-17.5,-63.75,2024,335,69.73
-17.5,-63.125,2024,335,63.42
-17.5,-62.5,2024,335,64.66
-17.0,-63.75,2024,335,68.17
-17.0,-63.125,2024,335,63.15
-17.0,-62.5,2024,335,70.9
-16.5,-63.75,2024,335,71.12
-16.5,-63.125,2024,335,66.23
-16.5,-62.5,2024,335,78.83
-18.5,-63.75,2024,336,64.17
-18.5,-63.125,2024,336,55.66
-18.5,-62.5,2024,336,54.85
-18.0,-63.75,2024,336,75.12
-18.0,-63.125,2024,336,62.06
-18.0,-62.5,2024,336,57.73
-17.5,-63.75,2024,336,69.45
-17.5,-63.125,2024,336,63.53
-17.5,-62.5,2024,336,60.58
-17.0,-63.75,2024,336,68.28
-17.0,-63.125,2024,336,62.93
-17.0,-62.5,2024,336,63.97
-16.5,-63.75,2024,336,70.49
-16.5,-63.125,2024,336,64.0
-16.5,-62.5,2024,336,70.46
-18.5,-63.75,2024,337,85.08
-18.5,-63.125,2024,337,80.71
-18.5,-62.5,2024,337,78.84
-18.0,-63.75,2024,337,90.97
-18.0,-63.125,2024,337,83.28
-18.0,-62.5,2024,337,76.92
-17.5,-63.75,2024,337,82.21
-17.5,-63.125,2024,337,76.96
-17.5,-62.5,2024,337,72.2
-17.0,-63.75,2024,337,75.45
-17.0,-63.125,2024,337,71.2
-17.0,-62.5,2024,337,70.66
-16.5,-63.75,2024,337,72.94
-16.5,-63.125,2024,337,70.31
-16.5,-62.5,2024,337,75.21
-18.5,-63.75,2024,338,89.0
-18.5,-63.125,2024,338,82.28
-18.5,-62.5,2024,338,79.12
-18.0,-63.75,2024,338,91.69
-18.0,-63.125,2024,338,86.6
-18.0,-62.5,2024,338,83.67
-17.5,-63.75,2024,338,91.79
-17.5,-63.125,2024,338,89.01
-17.5,-62.5,2024,338,87.52
-17.0,-63.75,2024,338,96.23
-17.0,-63.125,2024,338,93.52
-17.0,-62.5,2024,338,92.34
-16.5,-63.75,2024,338,97.48
-16.5,-63.125,2024,338,96.63
-16.5,-62.5,2024,338,90.1
-18.5,-63.75,2024,339,79.97
-18.5,-63.125,2024,339,72.37
-18.5,-62.5,2024,339,72.87
-18.0,-63.75,2024,339,85.01
-18.0,-63.125,2024,339,77.27
-18.0,-62.5,2024,339,77.33
-17.5,-63.75,2024,339,83.72
-17.5,-63.125,2024,339,81.78
-17.5,-62.5,2024,339,81.68
-17.0,-63.75,2024,339,89.83
-17.0,-63.125,2024,339,87.09
-17.0,-62.5,2024,339,86.42
-16.5,-63.75,2024,339,94.1
-16.5,-63.125,2024,339,91.09
-16.5,-62.5,2024,339,89.96
-18.5,-63.75,2024,340,74.52
-18.5,-63.125,2024,340,72.86
-18.5,-62.5,2024,340,74.17
-18.0,-63.75,2024,340,84.59
-18.0,-63.125,2024,340,79.98
-18.0,-62.5,2024,340,77.66
-17.5,-63.75,2024,340,86.14
-17.5,-63.125,2024,340,84.68
-17.5,-62.5,2024,340,80.71
-17.0,-63.75,2024,340,91.44
-17.0,-63.125,2024,340,87.41
-17.0,-62.5,2024,340,83.35
-16.5,-63.75,2024,340,94.07
-16.5,-63.125,2024,340,87.8
-16.5,-62.5,2024,340,86.71
-18.5,-63.75,2024,341,74.66
-18.5,-63.125,2024,341,73.89
-18.5,-62.5,2024,341,75.49
-18.0,-63.75,2024,341,86.59
-18.0,-63.125,2024,341,81.29
-18.0,-62.5,2024,341,79.28
-17.5,-63.75,2024,341,86.17
-17.5,-63.125,2024,341,84.01
-17.5,-62.5,2024,341,81.02
-17.0,-63.75,2024,341,88.34
-17.0,-63.125,2024,341,84.96
-17.0,-62.5,2024,341,82.39
-16.5,-63.75,2024,341,90.48
-16.5,-63.125,2024,341,86.99
-16.5,-62.5,2024,341,86.65
-18.5,-63.75,2024,342,80.62
-18.5,-63.125,2024,342,78.14
-18.5,-62.5,2024,342,81.11
-18.0,-63.75,2024,342,90.49
-18.0,-63.125,2024,342,86.17
-18.0,-62.5,2024,342,86.43
-17.5,-63.75,2024,342,92.12
-17.5,-63.125,2024,342,89.64
-17.5,-62.5,2024,342,87.39
-17.0,-63.75,2024,342,94.33
-17.0,-63.125,2024,342,90.04
-17.0,-62.5,2024,342,88.17
-16.5,-63.75,2024,342,94.33
-16.5,-63.125,2024,342,91.78
-16.5,-62.5,2024,342,89.44
-18.5,-63.75,2024,343,89.39
-18.5,-63.125,2024,343,85.4
-18.5,-62.5,2024,343,85.43
-18.0,-63.75,2024,343,92.2
-18.0,-63.125,2024,343,90.33
-18.0,-62.5,2024,343,88.78
-17.5,-63.75,2024,343,93.34
-17.5,-63.125,2024,343,91.26
-17.5,-62.5,2024,343,91.2
-17.0,-63.75,2024,343,97.02
-17.0,-63.125,2024,343,93.68
-17.0,-62.5,2024,343,93.06
-16.5,-63.75,2024,343,97.63
-16.5,-63.125,2024,343,94.84
-16.5,-62.5,2024,343,89.15
-18.5,-63.75,2024,344,82.57
-18.5,-63.125,2024,344,83.05
-18.5,-62.5,2024,344,82.86
-18.0,-63.75,2024,344,90.23
-18.0,-63.125,2024,344,87.12
-18.0,-62.5,2024,344,85.23
-17.5,-63.75,2024,344,90.84
-17.5,-63.125,2024,344,88.42
-17.5,-62.5,2024,344,86.7
-17.0,-63.75,2024,344,92.24
-17.0,-63.125,2024,344,88.06
-17.0,-62.5,2024,344,87.43
-16.5,-63.75,2024,344,91.69
-16.5,-63.125,2024,344,84.72
-16.5,-62.5,2024,344,85.49
-18.5,-63.75,2024,345,87.45
-18.5,-63.125,2024,345,83.78
-18.5,-62.5,2024,345,81.13
-18.0,-63.75,2024,345,91.16
-18.0,-63.125,2024,345,86.58
-18.0,-62.5,2024,345,81.87
-17.5,-63.75,2024,345,90.87
-17.5,-63.125,2024,345,86.45
-17.5,-62.5,2024,345,82.78
-17.0,-63.75,2024,345,90.66
-17.0,-63.125,2024,345,84.53
-17.0,-62.5,2024,345,81.81
-16.5,-63.75,2024,345,88.67
-16.5,-63.125,2024,345,81.33
-16.5,-62.5,2024,345,79.32
-18.5,-63.75,2024,346,77.05
-18.5,-63.125,2024,346,75.45
-18.5,-62.5,2024,346,75.21
-18.0,-63.75,2024,346,85.9
-18.0,-63.125,2024,346,81.23
-18.0,-62.5,2024,346,78.21
-17.5,-63.75,2024,346,87.33
-17.5,-63.125,2024,346,84.81
-17.5,-62.5,2024,346,80.76
-17.0,-63.75,2024,346,90.36
-17.0,-63.125,2024,346,84.78
-17.0,-62.5,2024,346,81.03
-16.5,-63.75,2024,346,89.39
-16.5,-63.125,2024,346,81.73
-16.5,-62.5,2024,346,81.1
-18.5,-63.75,2024,347,74.12
-18.5,-63.125,2024,347,72.94
-18.5,-62.5,2024,347,74.01
-18.0,-63.75,2024,347,86.0
-18.0,-63.125,2024,347,80.94
-18.0,-62.5,2024,347,79.21
-17.5,-63.75,2024,347,87.61
-17.5,-63.125,2024,347,86.99
-17.5,-62.5,2024,347,84.47
-17.0,-63.75,2024,347,92.02
-17.0,-63.125,2024,347,88.5
-17.0,-62.5,2024,347,87.33
-16.5,-63.75,2024,347,93.08
-16.5,-63.125,2024,347,85.6
-16.5,-62.5,2024,347,87.41
-18.5,-63.75,2024,348,73.38
-18.5,-63.125,2024,348,76.33
-18.5,-62.5,2024,348,78.29
-18.0,-63.75,2024,348,88.5
-18.0,-63.125,2024,348,84.97
-18.0,-62.5,2024,348,82.64
-17.5,-63.75,2024,348,90.88
-17.5,-63.125,2024,348,89.25
-17.5,-62.5,2024,348,85.22
-17.0,-63.75,2024,348,93.45
-17.0,-63.125,2024,348,89.54
-17.0,-62.5,2024,348,85.85
-16.5,-63.75,2024,348,93.15
-16.5,-63.125,2024,348,87.73
-16.5,-62.5,2024,348,86.95
-18.5,-63.75,2024,349,87.07
-18.5,-63.125,2024,349,81.91
-18.5,-62.5,2024,349,82.07
-18.0,-63.75,2024,349,89.46
-18.0,-63.125,2024,349,86.77
-18.0,-62.5,2024,349,85.14
-17.5,-63.75,2024,349,87.68
-17.5,-63.125,2024,349,87.92
-17.5,-62.5,2024,349,85.73
-17.0,-63.75,2024,349,91.34
-17.0,-63.125,2024,349,88.01
-17.0,-62.5,2024,349,86.92
-16.5,-63.75,2024,349,91.71
-16.5,-63.125,2024,349,86.07
-16.5,-62.5,2024,349,85.7
-18.5,-63.75,2024,350,65.13
-18.5,-63.125,2024,350,59.27
-18.5,-62.5,2024,350,62.4
-18.0,-63.75,2024,350,71.59
-18.0,-63.125,2024,350,66.45
-18.0,-62.5,2024,350,66.5
-17.5,-63.75,2024,350,73.49
-17.5,-63.125,2024,350,72.19
-17.5,-62.5,2024,350,72.09
-17.0,-63.75,2024,350,83.17
-17.0,-63.125,2024,350,75.57
-17.0,-62.5,2024,350,76.58
-16.5,-63.75,2024,350,82.43
-16.5,-63.125,2024,350,74.46
-16.5,-62.5,2024,350,78.3
-18.5,-63.75,2024,351,66.86
-18.5,-63.125,2024,351,59.19
-18.5,-62.5,2024,351,58.61
-18.0,-63.75,2024,351,70.57
-18.0,-63.125,2024,351,64.84
-18.0,-62.5,2024,351,64.49
-17.5,-63.75,2024,351,67.21
-17.5,-63.125,2024,351,68.74
-17.5,-62.5,2024,351,70.22
-17.0,-63.75,2024,351,78.1
-17.0,-63.125,2024,351,74.36
-17.0,-62.5,2024,351,75.15
-16.5,-63.75,2024,351,80.99
-16.5,-63.125,2024,351,73.87
-16.5,-62.5,2024,351,79.19
-18.5,-63.75,2024,352,71.24
-18.5,-63.125,2024,352,65.6
-18.5,-62.5,2024,352,62.15
-18.0,-63.75,2024,352,78.14
-18.0,-63.125,2024,352,71.15
-18.0,-62.5,2024,352,69.03
-17.5,-63.75,2024,352,77.87
-17.5,-63.125,2024,352,76.63
-17.5,-62.5,2024,352,73.75
-17.0,-63.75,2024,352,85.84
-17.0,-63.125,2024,352,80.62
-17.0,-62.5,2024,352,77.9
-16.5,-63.75,2024,352,89.67
-16.5,-63.125,2024,352,82.13
-16.5,-62.5,2024,352,82.01
-18.5,-63.75,2024,353,71.98
-18.5,-63.125,2024,353,70.25
-18.5,-62.5,2024,353,72.24
-18.0,-63.75,2024,353,83.88
-18.0,-63.125,2024,353,79.48
-18.0,-62.5,2024,353,76.88
-17.5,-63.75,2024,353,84.57
-17.5,-63.125,2024,353,84.24
-17.5,-62.5,2024,353,79.04
-17.0,-63.75,2024,353,88.56
-17.0,-63.125,2024,353,82.28
-17.0,-62.5,2024,353,79.69
-16.5,-63.75,2024,353,87.07
-16.5,-63.125,2024,353,78.96
-16.5,-62.5,2024,353,82.64
-18.5,-63.75,2024,354,78.58
-18.5,-63.125,2024,354,73.67
-18.5,-62.5,2024,354,77.06
-18.0,-63.75,2024,354,86.97
-18.0,-63.125,2024,354,80.99
-18.0,-62.5,2024,354,81.16
-17.5,-63.75,2024,354,86.16
-17.5,-63.125,2024,354,82.78
-17.5,-62.5,2024,354,83.95
-17.0,-63.75,2024,354,88.18
-17.0,-63.125,2024,354,82.61
-17.0,-62.5,2024,354,85.06
-16.5,-63.75,2024,354,88.86
-16.5,-63.125,2024,354,81.91
-16.5,-62.5,2024,354,84.41
-18.5,-63.75,2024,355,79.59
-18.5,-63.125,2024,355,75.66
-18.5,-62.5,2024,355,75.0
-18.0,-63.75,2024,355,87.87
-18.0,-63.125,2024,355,82.23
-18.0,-62.5,2024,355,81.05
-17.5,-63.75,2024,355,90.84
-17.5,-63.125,2024,355,87.66
-17.5,-62.5,2024,355,85.83
-17.0,-63.75,2024,355,93.8
-17.0,-63.125,2024,355,87.42
-17.0,-62.5,2024,355,86.25
-16.5,-63.75,2024,355,92.23
-16.5,-63.125,2024,355,85.06
-16.5,-62.5,2024,355,85.28
-18.5,-63.75,2024,356,82.02
-18.5,-63.125,2024,356,83.0
-18.5,-62.5,2024,356,82.64
-18.0,-63.75,2024,356,89.71
-18.0,-63.125,2024,356,86.94
-18.0,-62.5,2024,356,83.76
-17.5,-63.75,2024,356,90.67
-17.5,-63.125,2024,356,88.19
-17.5,-62.5,2024,356,83.54
-17.0,-63.75,2024,356,90.15
-17.0,-63.125,2024,356,84.34
-17.0,-62.5,2024,356,81.97
-16.5,-63.75,2024,356,88.22
-16.5,-63.125,2024,356,78.27
-16.5,-62.5,2024,356,83.39
-18.5,-63.75,2024,357,89.8
-18.5,-63.125,2024,357,87.42
-18.5,-62.5,2024,357,86.41
-18.0,-63.75,2024,357,92.1
-18.0,-63.125,2024,357,89.59
-18.0,-62.5,2024,357,87.89
-17.5,-63.75,2024,357,92.55
-17.5,-63.125,2024,357,91.51
-17.5,-62.5,2024,357,88.94
-17.0,-63.75,2024,357,94.69
-17.0,-63.125,2024,357,90.87
-17.0,-62.5,2024,357,89.52
-16.5,-63.75,2024,357,94.54
-16.5,-63.125,2024,357,88.99
-16.5,-62.5,2024,357,89.76
-18.5,-63.75,2024,358,78.78
-18.5,-63.125,2024,358,76.52
-18.5,-62.5,2024,358,74.97
-18.0,-63.75,2024,358,83.26
-18.0,-63.125,2024,358,81.47
-18.0,-62.5,2024,358,78.23
-17.5,-63.75,2024,358,82.08
-17.5,-63.125,2024,358,82.66
-17.5,-62.5,2024,358,81.53
-17.0,-63.75,2024,358,88.16
-17.0,-63.125,2024,358,83.33
-17.0,-62.5,2024,358,85.05
-16.5,-63.75,2024,358,89.3
-16.5,-63.125,2024,358,84.1
-16.5,-62.5,2024,358,86.16
-18.5,-63.75,2024,359,75.24
-18.5,-63.125,2024,359,71.17
-18.5,-62.5,2024,359,70.84
-18.0,-63.75,2024,359,83.22
-18.0,-63.125,2024,359,76.82
-18.0,-62.5,2024,359,73.08
-17.5,-63.75,2024,359,83.95
-17.5,-63.125,2024,359,79.2
-17.5,-62.5,2024,359,75.86
-17.0,-63.75,2024,359,87.14
-17.0,-63.125,2024,359,79.08
-17.0,-62.5,2024,359,77.87
-16.5,-63.75,2024,359,87.47
-16.5,-63.125,2024,359,79.17
-16.5,-62.5,2024,359,80.19
-18.5,-63.75,2024,360,61.64
-18.5,-63.125,2024,360,61.2
-18.5,-62.5,2024,360,58.89
-18.0,-63.75,2024,360,64.95
-18.0,-63.125,2024,360,65.09
-18.0,-62.5,2024,360,62.95
-17.5,-63.75,2024,360,66.88
-17.5,-63.125,2024,360,67.97
-17.5,-62.5,2024,360,66.27
-17.0,-63.75,2024,360,73.08
-17.0,-63.125,2024,360,69.05
-17.0,-62.5,2024,360,69.66
-16.5,-63.75,2024,360,72.9
-16.5,-63.125,2024,360,67.95
-16.5,-62.5,2024,360,76.09
-18.5,-63.75,2024,361,55.04
-18.5,-63.125,2024,361,51.95
-18.5,-62.5,2024,361,52.94
-18.0,-63.75,2024,361,60.52
-18.0,-63.125,2024,361,57.63
-18.0,-62.5,2024,361,55.3
-17.5,-63.75,2024,361,62.66
-17.5,-63.125,2024,361,62.77
-17.5,-62.5,2024,361,59.55
-17.0,-63.75,2024,361,69.92
-17.0,-63.125,2024,361,64.81
-17.0,-62.5,2024,361,62.5
-16.5,-63.75,2024,361,67.27
-16.5,-63.125,2024,361,60.25
-16.5,-62.5,2024,361,64.01
-18.5,-63.75,2024,362,58.52
-18.5,-63.125,2024,362,53.85
-18.5,-62.5,2024,362,52.07
-18.0,-63.75,2024,362,63.99
-18.0,-63.125,2024,362,58.31
-18.0,-62.5,2024,362,55.04
-17.5,-63.75,2024,362,60.87
-17.5,-63.125,2024,362,60.1
-17.5,-62.5,2024,362,59.36
-17.0,-63.75,2024,362,71.18
-17.0,-63.125,2024,362,65.42
-17.0,-62.5,2024,362,63.44
-16.5,-63.75,2024,362,73.8
-16.5,-63.125,2024,362,61.23
-16.5,-62.5,2024,362,61.79
-18.5,-63.75,2024,363,57.68
-18.5,-63.125,2024,363,50.0
-18.5,-62.5,2024,363,45.1
-18.0,-63.75,2024,363,63.99
-18.0,-63.125,2024,363,55.84
-18.0,-62.5,2024,363,49.98
-17.5,-63.75,2024,363,60.85
-17.5,-63.125,2024,363,58.95
-17.5,-62.5,2024,363,55.15
-17.0,-63.75,2024,363,66.98
-17.0,-63.125,2024,363,60.06
-17.0,-62.5,2024,363,60.23
-16.5,-63.75,2024,363,69.0
-16.5,-63.125,2024,363,57.59
-16.5,-62.5,2024,363,62.3
-18.5,-63.75,2024,364,58.34
-18.5,-63.125,2024,364,50.85
-18.5,-62.5,2024,364,47.93
-18.0,-63.75,2024,364,62.91
-18.0,-63.125,2024,364,55.41
-18.0,-62.5,2024,364,52.0
-17.5,-63.75,2024,364,56.86
-17.5,-63.125,2024,364,57.45
-17.5,-62.5,2024,364,56.72
-17.0,-63.75,2024,364,64.15
-17.0,-63.125,2024,364,60.06
-17.0,-62.5,2024,364,59.69
-16.5,-63.75,2024,364,66.15
-16.5,-63.125,2024,364,53.98
-16.5,-62.5,2024,364,58.84
-18.5,-63.75,2024,365,63.2
-18.5,-63.125,2024,365,54.22
-18.5,-62.5,2024,365,48.44
-18.0,-63.75,2024,365,68.97
-18.0,-63.125,2024,365,58.68
-18.0,-62.5,2024,365,52.61
-17.5,-63.75,2024,365,61.58
-17.5,-63.125,2024,365,60.84
-17.5,-62.5,2024,365,56.4
-17.0,-63.75,2024,365,66.19
-17.0,-63.125,2024,365,59.88
-17.0,-62.5,2024,365,58.47
-16.5,-63.75,2024,365,69.4
-16.5,-63.125,2024,365,54.15
-16.5,-62.5,2024,365,58.47
-18.5,-63.75,2024,366,61.38
-18.5,-63.125,2024,366,54.61
-18.5,-62.5,2024,366,49.17
-18.0,-63.75,2024,366,72.23
-18.0,-63.125,2024,366,60.25
-18.0,-62.5,2024,366,55.26
-17.5,-63.75,2024,366,66.66
-17.5,-63.125,2024,366,63.8
-17.5,-62.5,2024,366,59.43
-17.0,-63.75,2024,366,70.77
-17.0,-63.125,2024,366,61.98
-17.0,-62.5,2024,366,61.09
-16.5,-63.75,2024,366,72.36
-16.5,-63.125,2024,366,58.81
-16.5,-62.5,2024,366,66.45
-18.5,-63.75,2025,1,69.11
-18.5,-63.125,2025,1,63.44
-18.5,-62.5,2025,1,57.6
-18.0,-63.75,2025,1,78.99
-18.0,-63.125,2025,1,68.71
-18.0,-62.5,2025,1,61.03
-17.5,-63.75,2025,1,74.28
-17.5,-63.125,2025,1,68.75
-17.5,-62.5,2025,1,63.12
-17.0,-63.75,2025,1,71.3
-17.0,-63.125,2025,1,63.0
-17.0,-62.5,2025,1,62.53
-16.5,-63.75,2025,1,73.8
-16.5,-63.125,2025,1,61.31
-16.5,-62.5,2025,1,67.97
-18.5,-63.75,2025,2,74.73
-18.5,-63.125,2025,2,70.92
-18.5,-62.5,2025,2,63.53
-18.0,-63.75,2025,2,80.67
-18.0,-63.125,2025,2,72.04
-18.0,-62.5,2025,2,63.35
-17.5,-63.75,2025,2,77.23
-17.5,-63.125,2025,2,71.0
-17.5,-62.5,2025,2,65.13
-17.0,-63.75,2025,2,77.27
-17.0,-63.125,2025,2,67.48
-17.0,-62.5,2025,2,68.56
-16.5,-63.75,2025,2,80.4
-16.5,-63.125,2025,2,67.43
-16.5,-62.5,2025,2,75.18
-18.5,-63.75,2025,3,73.82
-18.5,-63.125,2025,3,73.37
-18.5,-62.5,2025,3,66.92
-18.0,-63.75,2025,3,84.28
-18.0,-63.125,2025,3,75.54
-18.0,-62.5,2025,3,67.41
-17.5,-63.75,2025,3,82.19
-17.5,-63.125,2025,3,76.5
-17.5,-62.5,2025,3,71.35
-17.0,-63.75,2025,3,83.23
-17.0,-63.125,2025,3,77.1
-17.0,-62.5,2025,3,76.18
-16.5,-63.75,2025,3,85.42
-16.5,-63.125,2025,3,77.91
-16.5,-62.5,2025,3,82.02
-18.5,-63.75,2025,4,82.93
-18.5,-63.125,2025,4,83.05
-18.5,-62.5,2025,4,79.36
-18.0,-63.75,2025,4,87.06
-18.0,-63.125,2025,4,83.87
-18.0,-62.5,2025,4,78.41
-17.5,-63.75,2025,4,87.69
-17.5,-63.125,2025,4,83.86
-17.5,-62.5,2025,4,80.58
-17.0,-63.75,2025,4,90.79
-17.0,-63.125,2025,4,84.86
-17.0,-62.5,2025,4,83.69
-16.5,-63.75,2025,4,93.81
-16.5,-63.125,2025,4,85.12
-16.5,-62.5,2025,4,84.48
-18.5,-63.75,2025,5,74.59
-18.5,-63.125,2025,5,71.25
-18.5,-62.5,2025,5,70.04
-18.0,-63.75,2025,5,76.88
-18.0,-63.125,2025,5,72.96
-18.0,-62.5,2025,5,68.41
-17.5,-63.75,2025,5,79.31
-17.5,-63.125,2025,5,76.72
-17.5,-62.5,2025,5,72.44
-17.0,-63.75,2025,5,83.42
-17.0,-63.125,2025,5,76.68
-17.0,-62.5,2025,5,75.4
-16.5,-63.75,2025,5,87.04
-16.5,-63.125,2025,5,78.28
-16.5,-62.5,2025,5,81.38
-18.5,-63.75,2025,6,78.99
-18.5,-63.125,2025,6,66.36
-18.5,-62.5,2025,6,64.4
-18.0,-63.75,2025,6,79.53
-18.0,-63.125,2025,6,67.61
-18.0,-62.5,2025,6,62.01
-17.5,-63.75,2025,6,74.57
-17.5,-63.125,2025,6,68.79
-17.5,-62.5,2025,6,63.46
-17.0,-63.75,2025,6,76.3
-17.0,-63.125,2025,6,67.85
-17.0,-62.5,2025,6,66.49
-16.5,-63.75,2025,6,78.74
-16.5,-63.125,2025,6,69.39
-16.5,-62.5,2025,6,73.93
-18.5,-63.75,2025,7,82.13
-18.5,-63.125,2025,7,73.16
-18.5,-62.5,2025,7,72.27
-18.0,-63.75,2025,7,82.58
-18.0,-63.125,2025,7,73.34
-18.0,-62.5,2025,7,68.34
-17.5,-63.75,2025,7,82.24
-17.5,-63.125,2025,7,74.85
-17.5,-62.5,2025,7,68.84
-17.0,-63.75,2025,7,84.35
-17.0,-63.125,2025,7,75.11
-17.0,-62.5,2025,7,71.74
-16.5,-63.75,2025,7,87.04
-16.5,-63.125,2025,7,74.76
