-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 10/04/2022 through 10/03/2023 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
RH2M     MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
LAT,LON,YEAR,DOY,RH2M
-17.0,-63.75,2022,324,49.42
-17.0,-63.125,2022,324,47.26
-17.0,-62.5,2022,324,49.08
-16.5,-63.75,2022,324,50.92
-16.5,-63.125,2022,324,47.33
-16.5,-62.5,2022,324,53.99
-18.5,-63.75,2022,325,72.41
-18.5,-63.125,2022,325,60.73
-18.5,-62.5,2022,325,55.89
-18.0,-63.75,2022,325,78.57
-18.0,-63.125,2022,325,65.6
-18.0,-62.5,2022,325,60.25
-17.5,-63.75,2022,325,76.63
-17.5,-63.125,2022,325,68.01
-17.5,-62.5,2022,325,65.88
-17.0,-63.75,2022,325,78.63
-17.0,-63.125,2022,325,70.06
-17.0,-62.5,2022,325,71.07
-16.5,-63.75,2022,325,83.21
-16.5,-63.125,2022,325,72.93
-16.5,-62.5,2022,325,76.62
-18.5,-63.75,2022,326,62.16
-18.5,-63.125,2022,326,49.41
-18.5,-62.5,2022,326,48.41
-18.0,-63.75,2022,326,61.77
-18.0,-63.125,2022,326,56.07
-18.0,-62.5,2022,326,55.61
-17.5,-63.75,2022,326,54.91
-17.5,-63.125,2022,326,58.09
-17.5,-62.5,2022,326,63.17
-17.0,-63.75,2022,326,57.45
-17.0,-63.125,2022,326,59.32
-17.0,-62.5,2022,326,67.97
-16.5,-63.75,2022,326,63.6
-16.5,-63.125,2022,326,64.69
-16.5,-62.5,2022,326,73.25
-18.5,-63.75,2022,327,57.31
-18.5,-63.125,2022,327,45.37
-18.5,-62.5,2022,327,47.02
-18.0,-63.75,2022,327,57.48
-18.0,-63.125,2022,327,50.28
-18.0,-62.5,2022,327,48.51
-17.5,-63.75,2022,327,49.28
-17.5,-63.125,2022,327,51.57
-17.5,-62.5,2022,327,52.41
-17.0,-63.75,2022,327,51.0
-17.0,-63.125,2022,327,51.68
-17.0,-62.5,2022,327,55.83
-16.5,-63.75,2022,327,54.22
-16.5,-63.125,2022,327,50.94
-16.5,-62.5,2022,327,59.44
-18.5,-63.75,2022,328,47.33
-18.5,-63.125,2022,328,37.26
-18.5,-62.5,2022,328,36.59
-18.0,-63.75,2022,328,48.76
-18.0,-63.125,2022,328,41.02
-18.0,-62.5,2022,328,38.8
-17.5,-63.75,2022,328,40.59
-17.5,-63.125,2022,328,43.19
-17.5,-62.5,2022,328,43.69
-17.0,-63.75,2022,328,40.49
-17.0,-63.125,2022,328,43.76
-17.0,-62.5,2022,328,47.69
-16.5,-63.75,2022,328,47.35
-16.5,-63.125,2022,328,44.98
-16.5,-62.5,2022,328,52.68
-18.5,-63.75,2022,329,34.48
-18.5,-63.125,2022,329,28.78
-18.5,-62.5,2022,329,31.41
-18.0,-63.75,2022,329,35.58
-18.0,-63.125,2022,329,32.43
-18.0,-62.5,2022,329,32.69
-17.5,-63.75,2022,329,33.02
-17.5,-63.125,2022,329,34.46
-17.5,-62.5,2022,329,34.71
-17.0,-63.75,2022,329,30.77
-17.0,-63.125,2022,329,33.36
-17.0,-62.5,2022,329,35.77
-16.5,-63.75,2022,329,37.52
-16.5,-63.125,2022,329,34.72
-16.5,-62.5,2022,329,41.07
-18.5,-63.75,2022,330,32.76
-18.5,-63.125,2022,330,29.57
-18.5,-62.5,2022,330,33.41
-18.0,-63.75,2022,330,32.93
-18.0,-63.125,2022,330,32.49
-18.0,-62.5,2022,330,34.0
-17.5,-63.75,2022,330,30.53
-17.5,-63.125,2022,330,34.14
-17.5,-62.5,2022,330,35.14
-17.0,-63.75,2022,330,30.3
-17.0,-63.125,2022,330,34.38
-17.0,-62.5,2022,330,36.88
-16.5,-63.75,2022,330,35.18
-16.5,-63.125,2022,330,33.83
-16.5,-62.5,2022,330,38.2
-18.5,-63.75,2022,331,33.75
-18.5,-63.125,2022,331,29.8
-18.5,-62.5,2022,331,33.35
-18.0,-63.75,2022,331,34.93
-18.0,-63.125,2022,331,34.09
-18.0,-62.5,2022,331,34.79
-17.5,-63.75,2022,331,31.34
-17.5,-63.125,2022,331,36.64
-17.5,-62.5,2022,331,36.45
-17.0,-63.75,2022,331,31.84
-17.0,-63.125,2022,331,35.68
-17.0,-62.5,2022,331,36.85
-16.5,-63.75,2022,331,36.07
-16.5,-63.125,2022,331,35.57
-16.5,-62.5,2022,331,37.75
-18.5,-63.75,2022,332,34.36
-18.5,-63.125,2022,332,30.17
-18.5,-62.5,2022,332,32.07
-18.0,-63.75,2022,332,34.83
-18.0,-63.125,2022,332,32.41
-18.0,-62.5,2022,332,32.95
-17.5,-63.75,2022,332,29.18
-17.5,-63.125,2022,332,31.85
-17.5,-62.5,2022,332,33.12
-17.0,-63.75,2022,332,28.69
-17.0,-63.125,2022,332,30.96
-17.0,-62.5,2022,332,31.89
-16.5,-63.75,2022,332,33.84
-16.5,-63.125,2022,332,32.41
-16.5,-62.5,2022,332,33.08
-18.5,-63.75,2022,333,41.52
-18.5,-63.125,2022,333,31.18
-18.5,-62.5,2022,333,31.64
-18.0,-63.75,2022,333,42.62
-18.0,-63.125,2022,333,32.41
-18.0,-62.5,2022,333,33.27
-17.5,-63.75,2022,333,36.42
-17.5,-63.125,2022,333,32.74
-17.5,-62.5,2022,333,34.13
-17.0,-63.75,2022,333,34.11
-17.0,-63.125,2022,333,35.86
-17.0,-62.5,2022,333,34.47
-16.5,-63.75,2022,333,42.24
-16.5,-63.125,2022,333,38.47
-16.5,-62.5,2022,333,39.06
-18.5,-63.75,2022,334,59.8
-18.5,-63.125,2022,334,49.76
-18.5,-62.5,2022,334,47.47
-18.0,-63.75,2022,334,61.5
-18.0,-63.125,2022,334,48.55
-18.0,-62.5,2022,334,46.38
-17.5,-63.75,2022,334,53.86
-17.5,-63.125,2022,334,51.73
-17.5,-62.5,2022,334,49.26
-17.0,-63.75,2022,334,51.24
-17.0,-63.125,2022,334,55.37
-17.0,-62.5,2022,334,54.41
-16.5,-63.75,2022,334,56.37
-16.5,-63.125,2022,334,59.8
-16.5,-62.5,2022,334,61.69
-18.5,-63.75,2022,335,77.83
-18.5,-63.125,2022,335,70.23
-18.5,-62.5,2022,335,72.34
-18.0,-63.75,2022,335,78.21
-18.0,-63.125,2022,335,70.72
-18.0,-62.5,2022,335,74.7
-17.5,-63.75,2022,335,71.03
-17.5,-63.125,2022,335,72.15
-17.5,-62.5,2022,335,74.6
-17.0,-63.75,2022,335,66.83
-17.0,-63.125,2022,335,71.01
-17.0,-62.5,2022,335,71.57
-16.5,-63.75,2022,335,71.33
-16.5,-63.125,2022,335,70.7
-16.5,-62.5,2022,335,71.1
-18.5,-63.75,2022,336,73.5
-18.5,-63.125,2022,336,64.79
-18.5,-62.5,2022,336,64.19
-18.0,-63.75,2022,336,71.46
-18.0,-63.125,2022,336,68.73
-18.0,-62.5,2022,336,68.2
-17.5,-63.75,2022,336,64.85
-17.5,-63.125,2022,336,70.33
-17.5,-62.5,2022,336,71.21
-17.0,-63.75,2022,336,71.61
-17.0,-63.125,2022,336,73.0
-17.0,-62.5,2022,336,74.55
-16.5,-63.75,2022,336,80.39
-16.5,-63.125,2022,336,77.1
-16.5,-62.5,2022,336,75.94
-18.5,-63.75,2022,337,57.85
-18.5,-63.125,2022,337,48.24
-18.5,-62.5,2022,337,49.51
-18.0,-63.75,2022,337,57.59
-18.0,-63.125,2022,337,49.71
-18.0,-62.5,2022,337,51.18
-17.5,-63.75,2022,337,48.87
-17.5,-63.125,2022,337,50.59
-17.5,-62.5,2022,337,54.45
-17.0,-63.75,2022,337,54.93
-17.0,-63.125,2022,337,53.69
-17.0,-62.5,2022,337,58.54
-16.5,-63.75,2022,337,57.01
-16.5,-63.125,2022,337,53.5
-16.5,-62.5,2022,337,59.72
-18.5,-63.75,2022,338,51.33
-18.5,-63.125,2022,338,40.87
-18.5,-62.5,2022,338,41.21
-18.0,-63.75,2022,338,51.94
-18.0,-63.125,2022,338,43.06
-18.0,-62.5,2022,338,43.61
-17.5,-63.75,2022,338,43.5
-17.5,-63.125,2022,338,43.58
-17.5,-62.5,2022,338,49.85
-17.0,-63.75,2022,338,49.56
-17.0,-63.125,2022,338,47.92
-17.0,-62.5,2022,338,52.29
-16.5,-63.75,2022,338,51.35
-16.5,-63.125,2022,338,46.59
-16.5,-62.5,2022,338,53.56
-18.5,-63.75,2022,339,47.1
-18.5,-63.125,2022,339,40.41
-18.5,-62.5,2022,339,43.59
-18.0,-63.75,2022,339,48.46
-18.0,-63.125,2022,339,44.83
-18.0,-62.5,2022,339,47.07
-17.5,-63.75,2022,339,42.75
-17.5,-63.125,2022,339,47.18
-17.5,-62.5,2022,339,52.31
-17.0,-63.75,2022,339,49.36
-17.0,-63.125,2022,339,48.54
-17.0,-62.5,2022,339,54.9
-16.5,-63.75,2022,339,50.89
-16.5,-63.125,2022,339,46.97
-16.5,-62.5,2022,339,58.37
-18.5,-63.75,2022,340,56.89
-18.5,-63.125,2022,340,48.83
-18.5,-62.5,2022,340,50.67
-18.0,-63.75,2022,340,61.36
-18.0,-63.125,2022,340,53.48
-18.0,-62.5,2022,340,54.96
-17.5,-63.75,2022,340,54.82
-17.5,-63.125,2022,340,56.19
-17.5,-62.5,2022,340,60.68
-17.0,-63.75,2022,340,70.49
-17.0,-63.125,2022,340,62.72
-17.0,-62.5,2022,340,67.05
-16.5,-63.75,2022,340,76.88
-16.5,-63.125,2022,340,71.24
-16.5,-62.5,2022,340,74.72
-18.5,-63.75,2022,341,72.33
-18.5,-63.125,2022,341,55.49
-18.5,-62.5,2022,341,51.62
-18.0,-63.75,2022,341,76.76
-18.0,-63.125,2022,341,57.91
-18.0,-62.5,2022,341,53.17
-17.5,-63.75,2022,341,69.57
-17.5,-63.125,2022,341,58.9
-17.5,-62.5,2022,341,57.65
-17.0,-63.75,2022,341,67.94
-17.0,-63.125,2022,341,61.07
-17.0,-62.5,2022,341,61.64
-16.5,-63.75,2022,341,67.21
-16.5,-63.125,2022,341,64.12
-16.5,-62.5,2022,341,66.28
-18.5,-63.75,2022,342,64.99
-18.5,-63.125,2022,342,55.52
-18.5,-62.5,2022,342,53.67
-18.0,-63.75,2022,342,71.14
-18.0,-63.125,2022,342,60.33
-18.0,-62.5,2022,342,56.04
-17.5,-63.75,2022,342,67.79
-17.5,-63.125,2022,342,60.52
-17.5,-62.5,2022,342,56.89
-17.0,-63.75,2022,342,66.54
-17.0,-63.125,2022,342,58.39
-17.0,-62.5,2022,342,57.43
-16.5,-63.75,2022,342,64.98
-16.5,-63.125,2022,342,58.08
-16.5,-62.5,2022,342,61.39
-18.5,-63.75,2022,343,59.57
-18.5,-63.125,2022,343,49.49
-18.5,-62.5,2022,343,49.67
-18.0,-63.75,2022,343,67.56
-18.0,-63.125,2022,343,54.89
-18.0,-62.5,2022,343,51.38
-17.5,-63.75,2022,343,61.62
-17.5,-63.125,2022,343,55.94
-17.5,-62.5,2022,343,53.46
-17.0,-63.75,2022,343,60.92
-17.0,-63.125,2022,343,55.66
-17.0,-62.5,2022,343,55.81
-16.5,-63.75,2022,343,60.77
-16.5,-63.125,2022,343,56.54
-16.5,-62.5,2022,343,61.81
-18.5,-63.75,2022,344,66.02
-18.5,-63.125,2022,344,53.31
-18.5,-62.5,2022,344,53.23
-18.0,-63.75,2022,344,75.7
-18.0,-63.125,2022,344,59.28
-18.0,-62.5,2022,344,55.96
-17.5,-63.75,2022,344,65.02
-17.5,-63.125,2022,344,58.85
-17.5,-62.5,2022,344,58.66
-17.0,-63.75,2022,344,60.5
-17.0,-63.125,2022,344,58.05
-17.0,-62.5,2022,344,60.86
-16.5,-63.75,2022,344,61.15
-16.5,-63.125,2022,344,60.59
-16.5,-62.5,2022,344,65.98
-18.5,-63.75,2022,345,85.04
-18.5,-63.125,2022,345,82.4
-18.5,-62.5,2022,345,82.41
-18.0,-63.75,2022,345,89.41
-18.0,-63.125,2022,345,83.64
-18.0,-62.5,2022,345,83.11
-17.5,-63.75,2022,345,89.21
-17.5,-63.125,2022,345,84.77
-17.5,-62.5,2022,345,83.12
-17.0,-63.75,2022,345,89.86
-17.0,-63.125,2022,345,84.83
-17.0,-62.5,2022,345,82.34
-16.5,-63.75,2022,345,92.02
-16.5,-63.125,2022,345,83.88
-16.5,-62.5,2022,345,82.45
-18.5,-63.75,2022,346,69.63
-18.5,-63.125,2022,346,66.99
-18.5,-62.5,2022,346,71.05
-18.0,-63.75,2022,346,80.58
-18.0,-63.125,2022,346,74.06
-18.0,-62.5,2022,346,74.51
-17.5,-63.75,2022,346,80.79
-17.5,-63.125,2022,346,76.81
-17.5,-62.5,2022,346,73.55
-17.0,-63.75,2022,346,79.05
-17.0,-63.125,2022,346,75.54
-17.0,-62.5,2022,346,71.48
-16.5,-63.75,2022,346,81.23
-16.5,-63.125,2022,346,75.81
-16.5,-62.5,2022,346,73.53
-18.5,-63.75,2022,347,81.0
-18.5,-63.125,2022,347,72.88
-18.5,-62.5,2022,347,72.32
-18.0,-63.75,2022,347,84.16
-18.0,-63.125,2022,347,74.52
-18.0,-62.5,2022,347,70.46
-17.5,-63.75,2022,347,80.82
-17.5,-63.125,2022,347,73.59
-17.5,-62.5,2022,347,68.79
-17.0,-63.75,2022,347,76.16
-17.0,-63.125,2022,347,69.63
-17.0,-62.5,2022,347,64.2
-16.5,-63.75,2022,347,78.08
-16.5,-63.125,2022,347,68.97
-16.5,-62.5,2022,347,67.68
-18.5,-63.75,2022,348,77.95
-18.5,-63.125,2022,348,67.36
-18.5,-62.5,2022,348,67.75
-18.0,-63.75,2022,348,75.52
-18.0,-63.125,2022,348,65.48
-18.0,-62.5,2022,348,66.7
-17.5,-63.75,2022,348,73.52
-17.5,-63.125,2022,348,69.37
-17.5,-62.5,2022,348,69.18
-17.0,-63.75,2022,348,78.0
-17.0,-63.125,2022,348,75.63
-17.0,-62.5,2022,348,73.3
-16.5,-63.75,2022,348,87.09
-16.5,-63.125,2022,348,83.69
-16.5,-62.5,2022,348,78.67
-18.5,-63.75,2022,349,71.91
-18.5,-63.125,2022,349,64.1
-18.5,-62.5,2022,349,68.57
-18.0,-63.75,2022,349,78.65
-18.0,-63.125,2022,349,70.05
-18.0,-62.5,2022,349,70.92
-17.5,-63.75,2022,349,72.87
-17.5,-63.125,2022,349,73.62
-17.5,-62.5,2022,349,71.63
-17.0,-63.75,2022,349,74.6
-17.0,-63.125,2022,349,73.79
-17.0,-62.5,2022,349,71.54
-16.5,-63.75,2022,349,78.85
-16.5,-63.125,2022,349,76.89
-16.5,-62.5,2022,349,75.54
-18.5,-63.75,2022,350,77.45
-18.5,-63.125,2022,350,65.9
-18.5,-62.5,2022,350,64.94
-18.0,-63.75,2022,350,75.62
-18.0,-63.125,2022,350,67.34
-18.0,-62.5,2022,350,64.88
-17.5,-63.75,2022,350,73.53
-17.5,-63.125,2022,350,69.86
-17.5,-62.5,2022,350,67.48
-17.0,-63.75,2022,350,80.47
-17.0,-63.125,2022,350,76.68
-17.0,-62.5,2022,350,72.75
-16.5,-63.75,2022,350,84.41
-16.5,-63.125,2022,350,82.4
-16.5,-62.5,2022,350,79.29
-18.5,-63.75,2022,351,72.52
-18.5,-63.125,2022,351,60.31
-18.5,-62.5,2022,351,61.06
-18.0,-63.75,2022,351,74.87
-18.0,-63.125,2022,351,64.36
-18.0,-62.5,2022,351,65.59
-17.5,-63.75,2022,351,68.52
-17.5,-63.125,2022,351,68.61
-17.5,-62.5,2022,351,68.9
-17.0,-63.75,2022,351,75.63
-17.0,-63.125,2022,351,73.91
-17.0,-62.5,2022,351,70.06
-16.5,-63.75,2022,351,82.88
-16.5,-63.125,2022,351,79.44
-16.5,-62.5,2022,351,73.56
-18.5,-63.75,2022,352,91.87
-18.5,-63.125,2022,352,89.6
-18.5,-62.5,2022,352,87.5
-18.0,-63.75,2022,352,90.46
-18.0,-63.125,2022,352,88.86
-18.0,-62.5,2022,352,87.74
-17.5,-63.75,2022,352,89.1
-17.5,-63.125,2022,352,88.72
-17.5,-62.5,2022,352,86.8
-17.0,-63.75,2022,352,91.93
-17.0,-63.125,2022,352,90.16
-17.0,-62.5,2022,352,86.47
-16.5,-63.75,2022,352,96.18
-16.5,-63.125,2022,352,91.4
-16.5,-62.5,2022,352,86.7
-18.5,-63.75,2022,353,82.4
-18.5,-63.125,2022,353,76.69
-18.5,-62.5,2022,353,78.75
-18.0,-63.75,2022,353,83.39
-18.0,-63.125,2022,353,81.61
-18.0,-62.5,2022,353,80.91
-17.5,-63.75,2022,353,86.43
-17.5,-63.125,2022,353,85.05
-17.5,-62.5,2022,353,87.17
-17.0,-63.75,2022,353,94.78
-17.0,-63.125,2022,353,92.01
-17.0,-62.5,2022,353,94.07
-16.5,-63.75,2022,353,97.74
-16.5,-63.125,2022,353,97.84
-16.5,-62.5,2022,353,94.45
-18.5,-63.75,2022,354,74.05
-18.5,-63.125,2022,354,63.71
-18.5,-62.5,2022,354,65.6
-18.0,-63.75,2022,354,73.83
-18.0,-63.125,2022,354,68.16
-18.0,-62.5,2022,354,69.43
-17.5,-63.75,2022,354,72.57
-17.5,-63.125,2022,354,74.0
-17.5,-62.5,2022,354,77.35
-17.0,-63.75,2022,354,84.19
-17.0,-63.125,2022,354,80.82
-17.0,-62.5,2022,354,78.91
-16.5,-63.75,2022,354,86.4
-16.5,-63.125,2022,354,81.44
-16.5,-62.5,2022,354,76.83
-18.5,-63.75,2022,355,69.06
-18.5,-63.125,2022,355,57.49
-18.5,-62.5,2022,355,59.14
-18.0,-63.75,2022,355,69.72
-18.0,-63.125,2022,355,61.17
-18.0,-62.5,2022,355,62.16
-17.5,-63.75,2022,355,67.07
-17.5,-63.125,2022,355,67.66
-17.5,-62.5,2022,355,69.07
-17.0,-63.75,2022,355,80.35
-17.0,-63.125,2022,355,75.94
-17.0,-62.5,2022,355,71.1
-16.5,-63.75,2022,355,85.1
-16.5,-63.125,2022,355,78.9
-16.5,-62.5,2022,355,72.43
-18.5,-63.75,2022,356,69.28
-18.5,-63.125,2022,356,60.46
-18.5,-62.5,2022,356,62.54
-18.0,-63.75,2022,356,72.32
-18.0,-63.125,2022,356,64.15
-18.0,-62.5,2022,356,65.72
-17.5,-63.75,2022,356,71.13
-17.5,-63.125,2022,356,72.23
-17.5,-62.5,2022,356,71.95
-17.0,-63.75,2022,356,80.17
-17.0,-63.125,2022,356,77.77
-17.0,-62.5,2022,356,72.88
-16.5,-63.75,2022,356,84.19
-16.5,-63.125,2022,356,78.01
-16.5,-62.5,2022,356,74.46
-18.5,-63.75,2022,357,74.23
-18.5,-63.125,2022,357,66.08
-18.5,-62.5,2022,357,66.88
-18.0,-63.75,2022,357,81.02
-18.0,-63.125,2022,357,73.29
-18.0,-62.5,2022,357,71.89
-17.5,-63.75,2022,357,79.62
-17.5,-63.125,2022,357,76.86
-17.5,-62.5,2022,357,73.12
-17.0,-63.75,2022,357,81.65
-17.0,-63.125,2022,357,77.95
-17.0,-62.5,2022,357,71.12
-16.5,-63.75,2022,357,83.1
-16.5,-63.125,2022,357,75.97
-16.5,-62.5,2022,357,72.62
-18.5,-63.75,2022,358,84.22
-18.5,-63.125,2022,358,84.55
-18.5,-62.5,2022,358,83.45
-18.0,-63.75,2022,358,87.8
-18.0,-63.125,2022,358,86.11
-18.0,-62.5,2022,358,83.73
-17.5,-63.75,2022,358,87.29
-17.5,-63.125,2022,358,86.01
-17.5,-62.5,2022,358,83.13
-17.0,-63.75,2022,358,87.59
-17.0,-63.125,2022,358,85.43
-17.0,-62.5,2022,358,81.94
-16.5,-63.75,2022,358,87.08
-16.5,-63.125,2022,358,84.12
-16.5,-62.5,2022,358,82.53
-18.5,-63.75,2022,359,72.32
-18.5,-63.125,2022,359,67.04
-18.5,-62.5,2022,359,66.58
-18.0,-63.75,2022,359,74.3
-18.0,-63.125,2022,359,74.94
-18.0,-62.5,2022,359,73.99
-17.5,-63.75,2022,359,74.38
-17.5,-63.125,2022,359,80.8
-17.5,-62.5,2022,359,80.87
-17.0,-63.75,2022,359,86.04
-17.0,-63.125,2022,359,85.21
-17.0,-62.5,2022,359,85.69
-16.5,-63.75,2022,359,91.49
-16.5,-63.125,2022,359,88.68
-16.5,-62.5,2022,359,85.92
-18.5,-63.75,2022,360,74.46
-18.5,-63.125,2022,360,63.73
-18.5,-62.5,2022,360,64.02
-18.0,-63.75,2022,360,75.43
-18.0,-63.125,2022,360,68.37
-18.0,-62.5,2022,360,67.6
-17.5,-63.75,2022,360,68.85
-17.5,-63.125,2022,360,70.09
-17.5,-62.5,2022,360,71.57
-17.0,-63.75,2022,360,78.36
-17.0,-63.125,2022,360,74.05
-17.0,-62.5,2022,360,73.56
-16.5,-63.75,2022,360,81.8
-16.5,-63.125,2022,360,75.19
-16.5,-62.5,2022,360,74.26
-18.5,-63.75,2022,361,72.19
-18.5,-63.125,2022,361,64.93
-18.5,-62.5,2022,361,65.18
-18.0,-63.75,2022,361,78.9
-18.0,-63.125,2022,361,69.61
-18.0,-62.5,2022,361,68.8
-17.5,-63.75,2022,361,73.73
-17.5,-63.125,2022,361,73.22
-17.5,-62.5,2022,361,72.32
-17.0,-63.75,2022,361,78.92
-17.0,-63.125,2022,361,74.77
-17.0,-62.5,2022,361,71.79
-16.5,-63.75,2022,361,80.66
-16.5,-63.125,2022,361,73.69
-16.5,-62.5,2022,361,74.92
-18.5,-63.75,2022,362,76.41
-18.5,-63.125,2022,362,70.96
-18.5,-62.5,2022,362,70.43
-18.0,-63.75,2022,362,84.27
-18.0,-63.125,2022,362,78.29
-18.0,-62.5,2022,362,76.26
-17.5,-63.75,2022,362,83.94
-17.5,-63.125,2022,362,82.42
-17.5,-62.5,2022,362,79.98
-17.0,-63.75,2022,362,86.46
-17.0,-63.125,2022,362,84.58
-17.0,-62.5,2022,362,82.02
-16.5,-63.75,2022,362,87.16
-16.5,-63.125,2022,362,86.25
-16.5,-62.5,2022,362,84.22
-18.5,-63.75,2022,363,78.23
-18.5,-63.125,2022,363,69.52
-18.5,-62.5,2022,363,67.4
-18.0,-63.75,2022,363,76.84
-18.0,-63.125,2022,363,73.16
-18.0,-62.5,2022,363,74.61
-17.5,-63.75,2022,363,76.57
-17.5,-63.125,2022,363,80.61
-17.5,-62.5,2022,363,84.12
-17.0,-63.75,2022,363,91.57
-17.0,-63.125,2022,363,91.79
-17.0,-62.5,2022,363,92.24
-16.5,-63.75,2022,363,95.98
-16.5,-63.125,2022,363,96.72
-16.5,-62.5,2022,363,91.75
-18.5,-63.75,2022,364,69.82
-18.5,-63.125,2022,364,55.6
-18.5,-62.5,2022,364,53.08
-18.0,-63.75,2022,364,73.69
-18.0,-63.125,2022,364,60.28
-18.0,-62.5,2022,364,60.73
-17.5,-63.75,2022,364,67.17
-17.5,-63.125,2022,364,68.06
-17.5,-62.5,2022,364,68.95
-17.0,-63.75,2022,364,78.39
-17.0,-63.125,2022,364,77.87
-17.0,-62.5,2022,364,77.98
-16.5,-63.75,2022,364,82.32
-16.5,-63.125,2022,364,84.93
-16.5,-62.5,2022,364,82.69
-18.5,-63.75,2022,365,71.85
-18.5,-63.125,2022,365,67.7
-18.5,-62.5,2022,365,68.11
-18.0,-63.75,2022,365,79.76
-18.0,-63.125,2022,365,75.82
-18.0,-62.5,2022,365,76.77
-17.5,-63.75,2022,365,78.4
-17.5,-63.125,2022,365,84.17
-17.5,-62.5,2022,365,83.53
-17.0,-63.75,2022,365,87.72
-17.0,-63.125,2022,365,91.18
-17.0,-62.5,2022,365,90.18
-16.5,-63.75,2022,365,91.34
-16.5,-63.125,2022,365,95.6
-16.5,-62.5,2022,365,92.41
-18.5,-63.75,2023,1,69.33
-18.5,-63.125,2023,1,71.06
-18.5,-62.5,2023,1,71.9
-18.0,-63.75,2023,1,78.9
-18.0,-63.125,2023,1,76.55
-18.0,-62.5,2023,1,75.33
-17.5,-63.75,2023,1,77.63
-17.5,-63.125,2023,1,80.35
-17.5,-62.5,2023,1,78.91
-17.0,-63.75,2023,1,79.76
-17.0,-63.125,2023,1,83.29
-17.0,-62.5,2023,1,83.27
-16.5,-63.75,2023,1,82.74
-16.5,-63.125,2023,1,86.96
-16.5,-62.5,2023,1,87.66
-18.5,-63.75,2023,2,83.68
-18.5,-63.125,2023,2,80.83
-18.5,-62.5,2023,2,80.86
-18.0,-63.75,2023,2,87.28
-18.0,-63.125,2023,2,83.72
-18.0,-62.5,2023,2,83.76
-17.5,-63.75,2023,2,84.77
-17.5,-63.125,2023,2,86.56
-17.5,-62.5,2023,2,86.05
-17.0,-63.75,2023,2,85.09
-17.0,-63.125,2023,2,88.65
-17.0,-62.5,2023,2,89.12
-16.5,-63.75,2023,2,86.2
-16.5,-63.125,2023,2,90.03
-16.5,-62.5,2023,2,89.81
-18.5,-63.75,2023,3,84.26
-18.5,-63.125,2023,3,81.34
-18.5,-62.5,2023,3,81.27
-18.0,-63.75,2023,3,91.16
-18.0,-63.125,2023,3,85.79
-18.0,-62.5,2023,3,84.2
-17.5,-63.75,2023,3,90.48
-17.5,-63.125,2023,3,88.31
-17.5,-62.5,2023,3,85.26
-17.0,-63.75,2023,3,90.14
-17.0,-63.125,2023,3,89.26
-17.0,-62.5,2023,3,86.77
-16.5,-63.75,2023,3,91.13
-16.5,-63.125,2023,3,90.88
-16.5,-62.5,2023,3,90.25
-18.5,-63.75,2023,4,74.0
-18.5,-63.125,2023,4,71.41
-18.5,-62.5,2023,4,72.67
-18.0,-63.75,2023,4,76.64
-18.0,-63.125,2023,4,78.17
-18.0,-62.5,2023,4,79.24
-17.5,-63.75,2023,4,75.99
-17.5,-63.125,2023,4,82.45
-17.5,-62.5,2023,4,82.41
-17.0,-63.75,2023,4,85.78
-17.0,-63.125,2023,4,86.56
-17.0,-62.5,2023,4,86.8
-16.5,-63.75,2023,4,91.31
-16.5,-63.125,2023,4,91.43
-16.5,-62.5,2023,4,89.06
-18.5,-63.75,2023,5,58.59
-18.5,-63.125,2023,5,53.14
-18.5,-62.5,2023,5,54.5
-18.0,-63.75,2023,5,59.96
-18.0,-63.125,2023,5,57.56
-18.0,-62.5,2023,5,58.03
-17.5,-63.75,2023,5,59.43
-17.5,-63.125,2023,5,63.76
-17.5,-62.5,2023,5,63.65
-17.0,-63.75,2023,5,76.5
-17.0,-63.125,2023,5,72.67
-17.0,-62.5,2023,5,71.26
-16.5,-63.75,2023,5,83.24
-16.5,-63.125,2023,5,83.4
-16.5,-62.5,2023,5,75.86
-18.5,-63.75,2023,6,62.79
-18.5,-63.125,2023,6,56.16
-18.5,-62.5,2023,6,56.95
-18.0,-63.75,2023,6,64.63
-18.0,-63.125,2023,6,59.68
-18.0,-62.5,2023,6,59.9
-17.5,-63.75,2023,6,60.53
-17.5,-63.125,2023,6,64.46
-17.5,-62.5,2023,6,66.34
-17.0,-63.75,2023,6,74.45
-17.0,-63.125,2023,6,74.4
-17.0,-62.5,2023,6,75.6
-16.5,-63.75,2023,6,79.64
-16.5,-63.125,2023,6,78.92
-16.5,-62.5,2023,6,78.34
-18.5,-63.75,2023,7,64.86
-18.5,-63.125,2023,7,54.29
-18.5,-62.5,2023,7,53.34
-18.0,-63.75,2023,7,68.21
-18.0,-63.125,2023,7,60.42
-18.0,-62.5,2023,7,60.03
-17.5,-63.75,2023,7,64.92
-17.5,-63.125,2023,7,66.88
-17.5,-62.5,2023,7,67.44
-17.0,-63.75,2023,7,73.89
-17.0,-63.125,2023,7,72.44
-17.0,-62.5,2023,7,73.8
-16.5,-63.75,2023,7,79.36
-16.5,-63.125,2023,7,76.54
