-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 10/04/2022 through 10/03/2023 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
QV2M     MERRA-2 Specific Humidity at 2 Meters (g/kg) 
-END HEADER-
LAT,LON,YEAR,DOY,QV2M
-17.0,-63.75,2022,324,14.33
-17.0,-63.125,2022,324,14.23
-17.0,-62.5,2022,324,14.38
-16.5,-63.75,2022,324,14.74
-16.5,-63.125,2022,324,14.39
-16.5,-62.5,2022,324,15.04
-18.5,-63.75,2022,325,13.9
-18.5,-63.125,2022,325,15.47
-18.5,-62.5,2022,325,15.42
-18.0,-63.75,2022,325,15.07
-18.0,-63.125,2022,325,15.93
-18.0,-62.5,2022,325,15.99
-17.5,-63.75,2022,325,17.08
-17.5,-63.125,2022,325,16.69
-17.5,-62.5,2022,325,16.65
-17.0,-63.75,2022,325,18.17
-17.0,-63.125,2022,325,17.23
-17.0,-62.5,2022,325,17.21
-16.5,-63.75,2022,325,18.86
-16.5,-63.125,2022,325,17.7
-16.5,-62.5,2022,325,17.64
-18.5,-63.75,2022,326,10.33
-18.5,-63.125,2022,326,10.96
-18.5,-62.5,2022,326,11.27
-18.0,-63.75,2022,326,11.04
-18.0,-63.125,2022,326,11.8
-18.0,-62.5,2022,326,12.17
-17.5,-63.75,2022,326,12.04
-17.5,-63.125,2022,326,12.44
-17.5,-62.5,2022,326,13.04
-17.0,-63.75,2022,326,12.83
-17.0,-63.125,2022,326,12.93
-17.0,-62.5,2022,326,13.54
-16.5,-63.75,2022,326,13.8
-16.5,-63.125,2022,326,13.65
-16.5,-62.5,2022,326,14.11
-18.5,-63.75,2022,327,10.16
-18.5,-63.125,2022,327,10.92
-18.5,-62.5,2022,327,11.53
-18.0,-63.75,2022,327,10.64
-18.0,-63.125,2022,327,11.4
-18.0,-62.5,2022,327,11.75
-17.5,-63.75,2022,327,11.19
-17.5,-63.125,2022,327,11.85
-17.5,-62.5,2022,327,12.26
-17.0,-63.75,2022,327,11.79
-17.0,-63.125,2022,327,12.17
-17.0,-62.5,2022,327,12.64
-16.5,-63.75,2022,327,12.61
-16.5,-63.125,2022,327,12.27
-16.5,-62.5,2022,327,13.22
-18.5,-63.75,2022,328,9.17
-18.5,-63.125,2022,328,9.58
-18.5,-62.5,2022,328,9.26
-18.0,-63.75,2022,328,9.73
-18.0,-63.125,2022,328,10.17
-18.0,-62.5,2022,328,9.83
-17.5,-63.75,2022,328,10.33
-17.5,-63.125,2022,328,10.9
-17.5,-62.5,2022,328,10.85
-17.0,-63.75,2022,328,10.74
-17.0,-63.125,2022,328,11.48
-17.0,-62.5,2022,328,11.79
-16.5,-63.75,2022,328,12.2
-16.5,-63.125,2022,328,12.03
-16.5,-62.5,2022,328,12.99
-18.5,-63.75,2022,329,6.51
-18.5,-63.125,2022,329,6.91
-18.5,-62.5,2022,329,7.43
-18.0,-63.75,2022,329,7.07
-18.0,-63.125,2022,329,7.52
-18.0,-62.5,2022,329,7.68
-17.5,-63.75,2022,329,8.09
-17.5,-63.125,2022,329,8.14
-17.5,-62.5,2022,329,8.05
-17.0,-63.75,2022,329,7.93
-17.0,-63.125,2022,329,8.25
-17.0,-62.5,2022,329,8.31
-16.5,-63.75,2022,329,9.28
-16.5,-63.125,2022,329,8.81
-16.5,-62.5,2022,329,9.37
-18.5,-63.75,2022,330,6.22
-18.5,-63.125,2022,330,7.23
-18.5,-62.5,2022,330,8.23
-18.0,-63.75,2022,330,6.61
-18.0,-63.125,2022,330,7.75
-18.0,-62.5,2022,330,8.47
-17.5,-63.75,2022,330,7.55
-17.5,-63.125,2022,330,8.35
-17.5,-62.5,2022,330,8.69
-17.0,-63.75,2022,330,7.84
-17.0,-63.125,2022,330,8.61
-17.0,-62.5,2022,330,8.93
-16.5,-63.75,2022,330,8.67
-16.5,-63.125,2022,330,8.55
-16.5,-62.5,2022,330,9.06
-18.5,-63.75,2022,331,6.8
-18.5,-63.125,2022,331,8.0
-18.5,-62.5,2022,331,9.0
-18.0,-63.75,2022,331,7.43
-18.0,-63.125,2022,331,8.79
-18.0,-62.5,2022,331,9.31
-17.5,-63.75,2022,331,8.46
-17.5,-63.125,2022,331,9.63
-17.5,-62.5,2022,331,9.62
-17.0,-63.75,2022,331,8.92
-17.0,-63.125,2022,331,9.83
-17.0,-62.5,2022,331,9.7
-16.5,-63.75,2022,331,9.75
-16.5,-63.125,2022,331,9.78
-16.5,-62.5,2022,331,9.6
-18.5,-63.75,2022,332,7.12
-18.5,-63.125,2022,332,8.19
-18.5,-62.5,2022,332,8.97
-18.0,-63.75,2022,332,7.64
-18.0,-63.125,2022,332,8.57
-18.0,-62.5,2022,332,9.11
-17.5,-63.75,2022,332,8.33
-17.5,-63.125,2022,332,8.81
-17.5,-62.5,2022,332,9.18
-17.0,-63.75,2022,332,8.36
-17.0,-63.125,2022,332,8.81
-17.0,-62.5,2022,332,8.96
-16.5,-63.75,2022,332,9.62
-16.5,-63.125,2022,332,9.02
-16.5,-62.5,2022,332,8.81
-18.5,-63.75,2022,333,9.2
-18.5,-63.125,2022,333,9.61
-18.5,-62.5,2022,333,10.02
-18.0,-63.75,2022,333,9.72
-18.0,-63.125,2022,333,9.85
-18.0,-62.5,2022,333,10.53
-17.5,-63.75,2022,333,10.44
-17.5,-63.125,2022,333,10.41
-17.5,-62.5,2022,333,10.55
-17.0,-63.75,2022,333,10.56
-17.0,-63.125,2022,333,10.79
-17.0,-62.5,2022,333,10.52
-16.5,-63.75,2022,333,12.15
-16.5,-63.125,2022,333,11.28
-16.5,-62.5,2022,333,11.3
-18.5,-63.75,2022,334,11.67
-18.5,-63.125,2022,334,13.21
-18.5,-62.5,2022,334,13.33
-18.0,-63.75,2022,334,12.61
-18.0,-63.125,2022,334,13.19
-18.0,-62.5,2022,334,13.32
-17.5,-63.75,2022,334,13.49
-17.5,-63.125,2022,334,14.14
-17.5,-62.5,2022,334,13.94
-17.0,-63.75,2022,334,14.06
-17.0,-63.125,2022,334,14.98
-17.0,-62.5,2022,334,14.72
-16.5,-63.75,2022,334,15.2
-16.5,-63.125,2022,334,15.52
-16.5,-62.5,2022,334,15.64
-18.5,-63.75,2022,335,12.71
-18.5,-63.125,2022,335,15.18
-18.5,-62.5,2022,335,16.24
-18.0,-63.75,2022,335,13.57
-18.0,-63.125,2022,335,15.5
-18.0,-62.5,2022,335,16.74
-17.5,-63.75,2022,335,15.59
-17.5,-63.125,2022,335,16.59
-17.5,-62.5,2022,335,16.89
-17.0,-63.75,2022,335,16.29
-17.0,-63.125,2022,335,16.82
-17.0,-62.5,2022,335,16.39
-16.5,-63.75,2022,335,17.25
-16.5,-63.125,2022,335,16.79
-16.5,-62.5,2022,335,16.23
-18.5,-63.75,2022,336,10.99
-18.5,-63.125,2022,336,12.64
-18.5,-62.5,2022,336,13.49
-18.0,-63.75,2022,336,11.38
-18.0,-63.125,2022,336,13.02
-18.0,-62.5,2022,336,14.08
-17.5,-63.75,2022,336,12.33
-17.5,-63.125,2022,336,13.64
-17.5,-62.5,2022,336,14.51
-17.0,-63.75,2022,336,13.59
-17.0,-63.125,2022,336,14.4
-17.0,-62.5,2022,336,15.07
-16.5,-63.75,2022,336,15.21
-16.5,-63.125,2022,336,15.5
-16.5,-62.5,2022,336,15.4
-18.5,-63.75,2022,337,10.15
-18.5,-63.125,2022,337,11.4
-18.5,-62.5,2022,337,12.16
-18.0,-63.75,2022,337,10.57
-18.0,-63.125,2022,337,11.68
-18.0,-62.5,2022,337,12.55
-17.5,-63.75,2022,337,11.27
-17.5,-63.125,2022,337,12.21
-17.5,-62.5,2022,337,13.01
-17.0,-63.75,2022,337,12.65
-17.0,-63.125,2022,337,12.84
-17.0,-62.5,2022,337,13.34
-16.5,-63.75,2022,337,13.23
-16.5,-63.125,2022,337,12.67
-16.5,-62.5,2022,337,13.37
-18.5,-63.75,2022,338,10.09
-18.5,-63.125,2022,338,11.13
-18.5,-62.5,2022,338,11.81
-18.0,-63.75,2022,338,10.68
-18.0,-63.125,2022,338,11.53
-18.0,-62.5,2022,338,12.18
-17.5,-63.75,2022,338,11.36
-17.5,-63.125,2022,338,12.04
-17.5,-62.5,2022,338,13.01
-17.0,-63.75,2022,338,12.79
-17.0,-63.125,2022,338,12.64
-17.0,-62.5,2022,338,13.19
-16.5,-63.75,2022,338,13.38
-16.5,-63.125,2022,338,12.55
-16.5,-62.5,2022,338,13.4
-18.5,-63.75,2022,339,9.75
-18.5,-63.125,2022,339,11.35
-18.5,-62.5,2022,339,12.19
-18.0,-63.75,2022,339,10.63
-18.0,-63.125,2022,339,12.11
-18.0,-62.5,2022,339,12.9
-17.5,-63.75,2022,339,11.71
-17.5,-63.125,2022,339,12.93
-17.5,-62.5,2022,339,13.68
-17.0,-63.75,2022,339,13.23
-17.0,-63.125,2022,339,13.44
-17.0,-62.5,2022,339,13.91
-16.5,-63.75,2022,339,13.75
-16.5,-63.125,2022,339,13.03
-16.5,-62.5,2022,339,14.2
-18.5,-63.75,2022,340,11.4
-18.5,-63.125,2022,340,13.26
-18.5,-62.5,2022,340,14.23
-18.0,-63.75,2022,340,12.52
-18.0,-63.125,2022,340,13.85
-18.0,-62.5,2022,340,14.75
-17.5,-63.75,2022,340,13.83
-17.5,-63.125,2022,340,14.6
-17.5,-62.5,2022,340,15.41
-17.0,-63.75,2022,340,16.42
-17.0,-63.125,2022,340,15.56
-17.0,-62.5,2022,340,16.02
-16.5,-63.75,2022,340,17.19
-16.5,-63.125,2022,340,16.4
-16.5,-62.5,2022,340,16.64
-18.5,-63.75,2022,341,13.76
-18.5,-63.125,2022,341,14.67
-18.5,-62.5,2022,341,14.62
-18.0,-63.75,2022,341,14.78
-18.0,-63.125,2022,341,14.99
-18.0,-62.5,2022,341,14.82
-17.5,-63.75,2022,341,16.16
-17.5,-63.125,2022,341,15.48
-17.5,-62.5,2022,341,15.25
-17.0,-63.75,2022,341,16.6
-17.0,-63.125,2022,341,15.81
-17.0,-62.5,2022,341,15.47
-16.5,-63.75,2022,341,16.39
-16.5,-63.125,2022,341,15.85
-16.5,-62.5,2022,341,15.67
-18.5,-63.75,2022,342,12.77
-18.5,-63.125,2022,342,14.63
-18.5,-62.5,2022,342,15.12
-18.0,-63.75,2022,342,13.89
-18.0,-63.125,2022,342,15.28
-18.0,-62.5,2022,342,15.41
-17.5,-63.75,2022,342,15.71
-17.5,-63.125,2022,342,15.86
-17.5,-62.5,2022,342,15.46
-17.0,-63.75,2022,342,16.56
-17.0,-63.125,2022,342,15.83
-17.0,-62.5,2022,342,15.37
-16.5,-63.75,2022,342,16.52
-16.5,-63.125,2022,342,15.63
-16.5,-62.5,2022,342,15.67
-18.5,-63.75,2022,343,13.41
-18.5,-63.125,2022,343,14.66
-18.5,-62.5,2022,343,14.99
-18.0,-63.75,2022,343,14.62
-18.0,-63.125,2022,343,15.29
-18.0,-62.5,2022,343,15.23
-17.5,-63.75,2022,343,15.94
-17.5,-63.125,2022,343,15.68
-17.5,-62.5,2022,343,15.34
-17.0,-63.75,2022,343,16.31
-17.0,-63.125,2022,343,15.64
-17.0,-62.5,2022,343,15.34
-16.5,-63.75,2022,343,16.28
-16.5,-63.125,2022,343,15.52
-16.5,-62.5,2022,343,15.81
-18.5,-63.75,2022,344,14.66
-18.5,-63.125,2022,344,15.53
-18.5,-62.5,2022,344,15.69
-18.0,-63.75,2022,344,15.75
-18.0,-63.125,2022,344,16.01
-18.0,-62.5,2022,344,16.06
-17.5,-63.75,2022,344,16.41
-17.5,-63.125,2022,344,16.27
-17.5,-62.5,2022,344,16.27
-17.0,-63.75,2022,344,16.45
-17.0,-63.125,2022,344,16.32
-17.0,-62.5,2022,344,16.29
-16.5,-63.75,2022,344,16.52
-16.5,-63.125,2022,344,16.34
-16.5,-62.5,2022,344,16.51
-18.5,-63.75,2022,345,16.0
-18.5,-63.125,2022,345,18.33
-18.5,-62.5,2022,345,18.49
-18.0,-63.75,2022,345,16.32
-18.0,-63.125,2022,345,17.96
-18.0,-62.5,2022,345,18.45
-17.5,-63.75,2022,345,18.26
-17.5,-63.125,2022,345,18.45
-17.5,-62.5,2022,345,18.31
-17.0,-63.75,2022,345,19.08
-17.0,-63.125,2022,345,18.63
-17.0,-62.5,2022,345,18.0
-16.5,-63.75,2022,345,19.44
-16.5,-63.125,2022,345,18.42
-16.5,-62.5,2022,345,17.72
-18.5,-63.75,2022,346,13.67
-18.5,-63.125,2022,346,15.53
-18.5,-62.5,2022,346,16.33
-18.0,-63.75,2022,346,14.47
-18.0,-63.125,2022,346,15.9
-18.0,-62.5,2022,346,16.53
-17.5,-63.75,2022,346,16.26
-17.5,-63.125,2022,346,16.65
-17.5,-62.5,2022,346,16.46
-17.0,-63.75,2022,346,17.18
-17.0,-63.125,2022,346,16.97
-17.0,-62.5,2022,346,16.19
-16.5,-63.75,2022,346,17.72
-16.5,-63.125,2022,346,16.96
-16.5,-62.5,2022,346,16.03
-18.5,-63.75,2022,347,15.03
-18.5,-63.125,2022,347,16.88
-18.5,-62.5,2022,347,17.47
-18.0,-63.75,2022,347,15.54
-18.0,-63.125,2022,347,16.75
-18.0,-62.5,2022,347,16.82
-17.5,-63.75,2022,347,16.86
-17.5,-63.125,2022,347,16.44
-17.5,-62.5,2022,347,16.05
-17.0,-63.75,2022,347,16.96
-17.0,-63.125,2022,347,16.07
-17.0,-62.5,2022,347,15.34
-16.5,-63.75,2022,347,17.35
-16.5,-63.125,2022,347,16.04
-16.5,-62.5,2022,347,15.54
-18.5,-63.75,2022,348,14.41
-18.5,-63.125,2022,348,16.22
-18.5,-62.5,2022,348,17.01
-18.0,-63.75,2022,348,14.91
-18.0,-63.125,2022,348,16.04
-18.0,-62.5,2022,348,16.69
-17.5,-63.75,2022,348,16.51
-17.5,-63.125,2022,348,16.72
-17.5,-62.5,2022,348,16.81
-17.0,-63.75,2022,348,17.77
-17.0,-63.125,2022,348,17.59
-17.0,-62.5,2022,348,17.07
-16.5,-63.75,2022,348,18.84
-16.5,-63.125,2022,348,18.42
-16.5,-62.5,2022,348,17.4
-18.5,-63.75,2022,349,14.63
-18.5,-63.125,2022,349,16.5
-18.5,-62.5,2022,349,17.77
-18.0,-63.75,2022,349,15.73
-18.0,-63.125,2022,349,17.17
-18.0,-62.5,2022,349,18.04
-17.5,-63.75,2022,349,17.16
-17.5,-63.125,2022,349,17.96
-17.5,-62.5,2022,349,17.88
-17.0,-63.75,2022,349,17.99
-17.0,-63.125,2022,349,17.99
-17.0,-62.5,2022,349,17.38
-16.5,-63.75,2022,349,18.45
-16.5,-63.125,2022,349,18.01
-16.5,-62.5,2022,349,17.35
-18.5,-63.75,2022,350,12.09
-18.5,-63.125,2022,350,13.19
-18.5,-62.5,2022,350,13.65
-18.0,-63.75,2022,350,12.71
-18.0,-63.125,2022,350,13.57
-18.0,-62.5,2022,350,14.04
-17.5,-63.75,2022,350,14.63
-17.5,-63.125,2022,350,14.54
-17.5,-62.5,2022,350,14.63
-17.0,-63.75,2022,350,15.93
-17.0,-63.125,2022,350,15.49
-17.0,-62.5,2022,350,15.26
-16.5,-63.75,2022,350,16.29
-16.5,-63.125,2022,350,15.91
-16.5,-62.5,2022,350,15.67
-18.5,-63.75,2022,351,12.43
-18.5,-63.125,2022,351,13.51
-18.5,-62.5,2022,351,14.1
-18.0,-63.75,2022,351,13.08
-18.0,-63.125,2022,351,13.99
-18.0,-62.5,2022,351,14.73
-17.5,-63.75,2022,351,14.29
-17.5,-63.125,2022,351,14.82
-17.5,-62.5,2022,351,15.07
-17.0,-63.75,2022,351,15.24
-17.0,-63.125,2022,351,15.34
-17.0,-62.5,2022,351,15.01
-16.5,-63.75,2022,351,15.88
-16.5,-63.125,2022,351,15.69
-16.5,-62.5,2022,351,15.34
-18.5,-63.75,2022,352,14.73
-18.5,-63.125,2022,352,17.36
-18.5,-62.5,2022,352,18.16
-18.0,-63.75,2022,352,15.77
-18.0,-63.125,2022,352,17.65
-18.0,-62.5,2022,352,18.19
-17.5,-63.75,2022,352,17.53
-17.5,-63.125,2022,352,17.99
-17.5,-62.5,2022,352,17.94
-17.0,-63.75,2022,352,18.48
-17.0,-63.125,2022,352,18.26
-17.0,-62.5,2022,352,17.64
-16.5,-63.75,2022,352,18.92
-16.5,-63.125,2022,352,18.24
-16.5,-62.5,2022,352,17.33
-18.5,-63.75,2022,353,11.94
-18.5,-63.125,2022,353,14.0
-18.5,-62.5,2022,353,14.76
-18.0,-63.75,2022,353,12.66
-18.0,-63.125,2022,353,14.47
-18.0,-62.5,2022,353,15.08
-17.5,-63.75,2022,353,15.24
-17.5,-63.125,2022,353,15.36
-17.5,-62.5,2022,353,15.7
-17.0,-63.75,2022,353,16.97
-17.0,-63.125,2022,353,16.51
-17.0,-62.5,2022,353,17.07
-16.5,-63.75,2022,353,17.34
-16.5,-63.125,2022,353,17.71
-16.5,-62.5,2022,353,17.58
-18.5,-63.75,2022,354,12.17
-18.5,-63.125,2022,354,13.71
-18.5,-62.5,2022,354,14.35
-18.0,-63.75,2022,354,12.76
-18.0,-63.125,2022,354,14.22
-18.0,-62.5,2022,354,15.08
-17.5,-63.75,2022,354,14.69
-17.5,-63.125,2022,354,15.54
-17.5,-62.5,2022,354,15.97
-17.0,-63.75,2022,354,16.53
-17.0,-63.125,2022,354,16.3
-17.0,-62.5,2022,354,15.83
-16.5,-63.75,2022,354,16.29
-16.5,-63.125,2022,354,15.75
-16.5,-62.5,2022,354,15.32
-18.5,-63.75,2022,355,12.07
-18.5,-63.125,2022,355,13.57
-18.5,-62.5,2022,355,14.33
-18.0,-63.75,2022,355,13.05
-18.0,-63.125,2022,355,14.29
-18.0,-62.5,2022,355,14.97
-17.5,-63.75,2022,355,15.17
-17.5,-63.125,2022,355,16.0
-17.5,-62.5,2022,355,16.11
-17.0,-63.75,2022,355,17.84
-17.0,-63.125,2022,355,17.49
-17.0,-62.5,2022,355,16.51
-16.5,-63.75,2022,355,18.44
-16.5,-63.125,2022,355,17.43
-16.5,-62.5,2022,355,16.57
-18.5,-63.75,2022,356,12.75
-18.5,-63.125,2022,356,14.7
-18.5,-62.5,2022,356,15.62
-18.0,-63.75,2022,356,13.69
-18.0,-63.125,2022,356,15.33
-18.0,-62.5,2022,356,16.29
-17.5,-63.75,2022,356,16.07
-17.5,-63.125,2022,356,17.21
-17.5,-62.5,2022,356,17.37
-17.0,-63.75,2022,356,18.63
-17.0,-63.125,2022,356,18.42
-17.0,-62.5,2022,356,17.43
-16.5,-63.75,2022,356,19.28
-16.5,-63.125,2022,356,18.35
-16.5,-62.5,2022,356,17.43
-18.5,-63.75,2022,357,14.04
-18.5,-63.125,2022,357,16.04
-18.5,-62.5,2022,357,16.95
-18.0,-63.75,2022,357,15.55
-18.0,-63.125,2022,357,17.28
-18.0,-62.5,2022,357,17.81
-17.5,-63.75,2022,357,17.96
-17.5,-63.125,2022,357,18.41
-17.5,-62.5,2022,357,17.89
-17.0,-63.75,2022,357,19.01
-17.0,-63.125,2022,357,18.7
-17.0,-62.5,2022,357,17.36
-16.5,-63.75,2022,357,19.14
-16.5,-63.125,2022,357,18.24
-16.5,-62.5,2022,357,17.25
-18.5,-63.75,2022,358,15.43
-18.5,-63.125,2022,358,18.35
-18.5,-62.5,2022,358,18.53
-18.0,-63.75,2022,358,16.56
-18.0,-63.125,2022,358,18.62
-18.0,-62.5,2022,358,18.74
-17.5,-63.75,2022,358,18.84
-17.5,-63.125,2022,358,19.14
-17.5,-62.5,2022,358,18.62
-17.0,-63.75,2022,358,19.53
-17.0,-63.125,2022,358,19.18
-17.0,-62.5,2022,358,18.27
-16.5,-63.75,2022,358,19.41
-16.5,-63.125,2022,358,18.85
-16.5,-62.5,2022,358,18.16
-18.5,-63.75,2022,359,12.13
-18.5,-63.125,2022,359,14.19
-18.5,-62.5,2022,359,14.66
-18.0,-63.75,2022,359,12.98
-18.0,-63.125,2022,359,14.99
-18.0,-62.5,2022,359,15.71
-17.5,-63.75,2022,359,14.96
-17.5,-63.125,2022,359,16.26
-17.5,-62.5,2022,359,16.64
-17.0,-63.75,2022,359,17.03
-17.0,-63.125,2022,359,17.1
-17.0,-62.5,2022,359,17.2
-16.5,-63.75,2022,359,17.99
-16.5,-63.125,2022,359,17.59
-16.5,-62.5,2022,359,17.33
-18.5,-63.75,2022,360,12.82
-18.5,-63.125,2022,360,14.29
-18.5,-62.5,2022,360,14.72
-18.0,-63.75,2022,360,13.39
-18.0,-63.125,2022,360,14.66
-18.0,-62.5,2022,360,15.1
-17.5,-63.75,2022,360,14.6
-17.5,-63.125,2022,360,15.42
-17.5,-62.5,2022,360,15.73
-17.0,-63.75,2022,360,16.65
-17.0,-63.125,2022,360,16.36
-17.0,-62.5,2022,360,16.19
-16.5,-63.75,2022,360,17.28
-16.5,-63.125,2022,360,16.66
-16.5,-62.5,2022,360,16.21
-18.5,-63.75,2022,361,13.11
-18.5,-63.125,2022,361,15.24
-18.5,-62.5,2022,361,15.97
-18.0,-63.75,2022,361,14.43
-18.0,-63.125,2022,361,15.9
-18.0,-62.5,2022,361,16.51
-17.5,-63.75,2022,361,16.3
-17.5,-63.125,2022,361,17.0
-17.5,-62.5,2022,361,17.03
-17.0,-63.75,2022,361,17.81
-17.0,-63.125,2022,361,17.55
-17.0,-62.5,2022,361,17.04
-16.5,-63.75,2022,361,18.13
-16.5,-63.125,2022,361,17.48
-16.5,-62.5,2022,361,17.4
-18.5,-63.75,2022,362,13.97
-18.5,-63.125,2022,362,16.45
-18.5,-62.5,2022,362,16.94
-18.0,-63.75,2022,362,15.8
-18.0,-63.125,2022,362,17.37
-18.0,-62.5,2022,362,17.58
-17.5,-63.75,2022,362,17.99
-17.5,-63.125,2022,362,18.23
-17.5,-62.5,2022,362,18.09
-17.0,-63.75,2022,362,18.99
-17.0,-63.125,2022,362,18.81
-17.0,-62.5,2022,362,18.34
-16.5,-63.75,2022,362,19.16
-16.5,-63.125,2022,362,19.07
-16.5,-62.5,2022,362,18.27
-18.5,-63.75,2022,363,12.01
-18.5,-63.125,2022,363,13.75
-18.5,-62.5,2022,363,15.35
-18.0,-63.75,2022,363,13.09
-18.0,-63.125,2022,363,14.54
-18.0,-62.5,2022,363,16.33
-17.5,-63.75,2022,363,15.35
-17.5,-63.125,2022,363,16.24
-17.5,-62.5,2022,363,17.79
-17.0,-63.75,2022,363,17.77
-17.0,-63.125,2022,363,18.33
-17.0,-62.5,2022,363,19.03
-16.5,-63.75,2022,363,18.89
-16.5,-63.125,2022,363,19.66
-16.5,-62.5,2022,363,18.47
-18.5,-63.75,2022,364,12.25
-18.5,-63.125,2022,364,12.97
-18.5,-62.5,2022,364,12.67
-18.0,-63.75,2022,364,13.4
-18.0,-63.125,2022,364,13.97
-18.0,-62.5,2022,364,14.14
-17.5,-63.75,2022,364,15.09
-17.5,-63.125,2022,364,15.66
-17.5,-62.5,2022,364,15.47
-17.0,-63.75,2022,364,16.91
-17.0,-63.125,2022,364,16.91
-17.0,-62.5,2022,364,16.96
-16.5,-63.75,2022,364,17.75
-16.5,-63.125,2022,364,18.04
-16.5,-62.5,2022,364,17.78
-18.5,-63.75,2022,365,13.41
-18.5,-63.125,2022,365,15.96
-18.5,-62.5,2022,365,16.88
-18.0,-63.75,2022,365,14.9
-18.0,-63.125,2022,365,16.94
-18.0,-62.5,2022,365,17.9
-17.5,-63.75,2022,365,17.17
-17.5,-63.125,2022,365,18.45
-17.5,-62.5,2022,365,18.68
-17.0,-63.75,2022,365,19.07
-17.0,-63.125,2022,365,19.39
-17.0,-62.5,2022,365,19.24
-16.5,-63.75,2022,365,19.42
-16.5,-63.125,2022,365,19.7
-16.5,-62.5,2022,365,18.88
-18.5,-63.75,2023,1,13.47
-18.5,-63.125,2023,1,16.41
-18.5,-62.5,2023,1,17.13
-18.0,-63.75,2023,1,15.12
-18.0,-63.125,2023,1,17.2
-18.0,-62.5,2023,1,17.71
-17.5,-63.75,2023,1,17.29
-17.5,-63.125,2023,1,18.21
-17.5,-62.5,2023,1,18.17
-17.0,-63.75,2023,1,18.16
-17.0,-63.125,2023,1,18.68
-17.0,-62.5,2023,1,18.46
-16.5,-63.75,2023,1,18.51
-16.5,-63.125,2023,1,18.97
-16.5,-62.5,2023,1,18.64
-18.5,-63.75,2023,2,15.65
-18.5,-63.125,2023,2,17.89
-18.5,-62.5,2023,2,18.02
-18.0,-63.75,2023,2,16.34
-18.0,-63.125,2023,2,18.14
-18.0,-62.5,2023,2,18.46
-17.5,-63.75,2023,2,18.22
-17.5,-63.125,2023,2,18.87
-17.5,-62.5,2023,2,18.84
-17.0,-63.75,2023,2,19.01
-17.0,-63.125,2023,2,19.34
-17.0,-62.5,2023,2,19.19
-16.5,-63.75,2023,2,19.27
-16.5,-63.125,2023,2,19.51
-16.5,-62.5,2023,2,18.87
-18.5,-63.75,2023,3,15.3
-18.5,-63.125,2023,3,17.91
-18.5,-62.5,2023,3,18.08
-18.0,-63.75,2023,3,16.43
-18.0,-63.125,2023,3,18.2
-18.0,-62.5,2023,3,18.44
-17.5,-63.75,2023,3,18.32
-17.5,-63.125,2023,3,18.75
-17.5,-62.5,2023,3,18.54
-17.0,-63.75,2023,3,19.06
-17.0,-63.125,2023,3,19.04
-17.0,-62.5,2023,3,18.5
-16.5,-63.75,2023,3,19.19
-16.5,-63.125,2023,3,19.09
-16.5,-62.5,2023,3,18.44
-18.5,-63.75,2023,4,10.56
-18.5,-63.125,2023,4,12.6
-18.5,-62.5,2023,4,12.87
-18.0,-63.75,2023,4,11.61
-18.0,-63.125,2023,4,13.6
-18.0,-62.5,2023,4,13.84
-17.5,-63.75,2023,4,13.98
-17.5,-63.125,2023,4,14.69
-17.5,-62.5,2023,4,14.36
-17.0,-63.75,2023,4,15.78
-17.0,-63.125,2023,4,15.37
-17.0,-62.5,2023,4,14.8
-16.5,-63.75,2023,4,16.42
-16.5,-63.125,2023,4,15.99
-16.5,-62.5,2023,4,14.99
-18.5,-63.75,2023,5,9.05
-18.5,-63.125,2023,5,10.51
-18.5,-62.5,2023,5,10.89
-18.0,-63.75,2023,5,9.72
-18.0,-63.125,2023,5,11.01
-18.0,-62.5,2023,5,11.26
-17.5,-63.75,2023,5,11.31
-17.5,-63.125,2023,5,12.02
-17.5,-62.5,2023,5,11.86
-17.0,-63.75,2023,5,13.57
-17.0,-63.125,2023,5,13.0
-17.0,-62.5,2023,5,12.89
-16.5,-63.75,2023,5,14.06
-16.5,-63.125,2023,5,13.56
-16.5,-62.5,2023,5,12.96
-18.5,-63.75,2023,6,10.29
-18.5,-63.125,2023,6,12.0
-18.5,-62.5,2023,6,12.31
-18.0,-63.75,2023,6,11.01
-18.0,-63.125,2023,6,12.42
-18.0,-62.5,2023,6,12.78
-17.5,-63.75,2023,6,12.51
-17.5,-63.125,2023,6,13.41
-17.5,-62.5,2023,6,13.55
-17.0,-63.75,2023,6,14.94
-17.0,-63.125,2023,6,14.73
-17.0,-62.5,2023,6,14.57
-16.5,-63.75,2023,6,15.53
-16.5,-63.125,2023,6,15.33
-16.5,-62.5,2023,6,14.69
-18.5,-63.75,2023,7,11.58
-18.5,-63.125,2023,7,12.72
-18.5,-62.5,2023,7,12.4
-18.0,-63.75,2023,7,12.5
-18.0,-63.125,2023,7,13.42
-18.0,-62.5,2023,7,13.44
-17.5,-63.75,2023,7,14.22
-17.5,-63.125,2023,7,14.71
-17.5,-62.5,2023,7,14.49
-17.0,-63.75,2023,7,15.84
-17.0,-63.125,2023,7,15.37
-17.0,-62.5,2023,7,15.2
-16.5,-63.75,2023,7,16.48
-16.5,-63.125,2023,7,15.75
