-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 10/04/2023 through 10/03/2024 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
QV2M     MERRA-2 Specific Humidity at 2 Meters (g/kg) 
-END HEADER-
LAT,LON,YEAR,DOY,QV2M
-17.0,-63.75,2023,324,15.88
-17.0,-63.125,2023,324,15.68
-17.0,-62.5,2023,324,14.91
-16.5,-63.75,2023,324,18.01
-16.5,-63.125,2023,324,15.88
-16.5,-62.5,2023,324,15.85
-18.5,-63.75,2023,325,14.2
-18.5,-63.125,2023,325,15.99
-18.5,-62.5,2023,325,16.32
-18.0,-63.75,2023,325,15.54
-18.0,-63.125,2023,325,16.66
-18.0,-62.5,2023,325,16.82
-17.5,-63.75,2023,325,17.24
-17.5,-63.125,2023,325,17.33
-17.5,-62.5,2023,325,17.05
-17.0,-63.75,2023,325,18.43
-17.0,-63.125,2023,325,17.79
-17.0,-62.5,2023,325,17.11
-16.5,-63.75,2023,325,19.45
-16.5,-63.125,2023,325,18.15
-16.5,-62.5,2023,325,17.47
-18.5,-63.75,2023,326,14.06
-18.5,-63.125,2023,326,15.46
-18.5,-62.5,2023,326,15.63
-18.0,-63.75,2023,326,15.23
-18.0,-63.125,2023,326,15.99
-18.0,-62.5,2023,326,15.86
-17.5,-63.75,2023,326,16.32
-17.5,-63.125,2023,326,16.42
-17.5,-62.5,2023,326,15.97
-17.0,-63.75,2023,326,17.04
-17.0,-63.125,2023,326,16.74
-17.0,-62.5,2023,326,15.96
-16.5,-63.75,2023,326,17.83
-16.5,-63.125,2023,326,17.0
-16.5,-62.5,2023,326,16.32
-18.5,-63.75,2023,327,14.55
-18.5,-63.125,2023,327,15.92
-18.5,-62.5,2023,327,15.67
-18.0,-63.75,2023,327,15.46
-18.0,-63.125,2023,327,16.44
-18.0,-62.5,2023,327,16.37
-17.5,-63.75,2023,327,17.2
-17.5,-63.125,2023,327,17.55
-17.5,-62.5,2023,327,16.94
-17.0,-63.75,2023,327,18.49
-17.0,-63.125,2023,327,18.3
-17.0,-62.5,2023,327,17.19
-16.5,-63.75,2023,327,19.44
-16.5,-63.125,2023,327,18.33
-16.5,-62.5,2023,327,17.37
-18.5,-63.75,2023,328,13.04
-18.5,-63.125,2023,328,14.29
-18.5,-62.5,2023,328,14.33
-18.0,-63.75,2023,328,13.54
-18.0,-63.125,2023,328,14.52
-18.0,-62.5,2023,328,14.94
-17.5,-63.75,2023,328,15.06
-17.5,-63.125,2023,328,15.47
-17.5,-62.5,2023,328,15.91
-17.0,-63.75,2023,328,17.22
-17.0,-63.125,2023,328,17.26
-17.0,-62.5,2023,328,17.3
-16.5,-63.75,2023,328,18.6
-16.5,-63.125,2023,328,18.64
-16.5,-62.5,2023,328,18.46
-18.5,-63.75,2023,329,11.32
-18.5,-63.125,2023,329,12.52
-18.5,-62.5,2023,329,13.53
-18.0,-63.75,2023,329,11.73
-18.0,-63.125,2023,329,12.92
-18.0,-62.5,2023,329,14.18
-17.5,-63.75,2023,329,12.85
-17.5,-63.125,2023,329,14.09
-17.5,-62.5,2023,329,15.07
-17.0,-63.75,2023,329,14.99
-17.0,-63.125,2023,329,15.68
-17.0,-62.5,2023,329,16.02
-16.5,-63.75,2023,329,16.71
-16.5,-63.125,2023,329,16.96
-16.5,-62.5,2023,329,16.91
-18.5,-63.75,2023,330,12.96
-18.5,-63.125,2023,330,15.09
-18.5,-62.5,2023,330,16.12
-18.0,-63.75,2023,330,14.24
-18.0,-63.125,2023,330,15.86
-18.0,-62.5,2023,330,16.76
-17.5,-63.75,2023,330,15.98
-17.5,-63.125,2023,330,17.08
-17.5,-62.5,2023,330,17.56
-17.0,-63.75,2023,330,17.87
-17.0,-63.125,2023,330,18.32
-17.0,-62.5,2023,330,18.1
-16.5,-63.75,2023,330,18.95
-16.5,-63.125,2023,330,18.81
-16.5,-62.5,2023,330,18.16
-18.5,-63.75,2023,331,13.66
-18.5,-63.125,2023,331,15.44
-18.5,-62.5,2023,331,15.66
-18.0,-63.75,2023,331,14.83
-18.0,-63.125,2023,331,16.06
-18.0,-62.5,2023,331,16.19
-17.5,-63.75,2023,331,16.6
-17.5,-63.125,2023,331,16.91
-17.5,-62.5,2023,331,16.71
-17.0,-63.75,2023,331,17.79
-17.0,-63.125,2023,331,17.92
-17.0,-62.5,2023,331,17.1
-16.5,-63.75,2023,331,18.67
-16.5,-63.125,2023,331,18.4
-16.5,-62.5,2023,331,17.49
-18.5,-63.75,2023,332,13.84
-18.5,-63.125,2023,332,15.81
-18.5,-62.5,2023,332,16.07
-18.0,-63.75,2023,332,15.38
-18.0,-63.125,2023,332,16.55
-18.0,-62.5,2023,332,16.57
-17.5,-63.75,2023,332,17.09
-17.5,-63.125,2023,332,17.34
-17.5,-62.5,2023,332,17.03
-17.0,-63.75,2023,332,18.33
-17.0,-63.125,2023,332,18.14
-17.0,-62.5,2023,332,17.53
-16.5,-63.75,2023,332,19.04
-16.5,-63.125,2023,332,18.84
-16.5,-62.5,2023,332,18.02
-18.5,-63.75,2023,333,13.65
-18.5,-63.125,2023,333,15.59
-18.5,-62.5,2023,333,16.11
-18.0,-63.75,2023,333,14.97
-18.0,-63.125,2023,333,16.41
-18.0,-62.5,2023,333,16.61
-17.5,-63.75,2023,333,16.58
-17.5,-63.125,2023,333,17.24
-17.5,-62.5,2023,333,17.08
-17.0,-63.75,2023,333,17.88
-17.0,-63.125,2023,333,18.07
-17.0,-62.5,2023,333,17.6
-16.5,-63.75,2023,333,19.06
-16.5,-63.125,2023,333,19.22
-16.5,-62.5,2023,333,18.27
-18.5,-63.75,2023,334,13.69
-18.5,-63.125,2023,334,15.27
-18.5,-62.5,2023,334,15.99
-18.0,-63.75,2023,334,14.79
-18.0,-63.125,2023,334,16.18
-18.0,-62.5,2023,334,16.52
-17.5,-63.75,2023,334,16.18
-17.5,-63.125,2023,334,17.09
-17.5,-62.5,2023,334,16.96
-17.0,-63.75,2023,334,17.4
-17.0,-63.125,2023,334,18.02
-17.0,-62.5,2023,334,17.48
-16.5,-63.75,2023,334,18.64
-16.5,-63.125,2023,334,19.04
-16.5,-62.5,2023,334,18.22
-18.5,-63.75,2023,335,14.33
-18.5,-63.125,2023,335,15.98
-18.5,-62.5,2023,335,16.16
-18.0,-63.75,2023,335,15.75
-18.0,-63.125,2023,335,16.7
-18.0,-62.5,2023,335,16.49
-17.5,-63.75,2023,335,17.22
-17.5,-63.125,2023,335,17.33
-17.5,-62.5,2023,335,16.69
-17.0,-63.75,2023,335,18.02
-17.0,-63.125,2023,335,17.89
-17.0,-62.5,2023,335,17.01
-16.5,-63.75,2023,335,18.59
-16.5,-63.125,2023,335,18.53
-16.5,-62.5,2023,335,17.57
-18.5,-63.75,2023,336,13.03
-18.5,-63.125,2023,336,14.38
-18.5,-62.5,2023,336,14.86
-18.0,-63.75,2023,336,14.09
-18.0,-63.125,2023,336,15.11
-18.0,-62.5,2023,336,15.14
-17.5,-63.75,2023,336,15.33
-17.5,-63.125,2023,336,15.73
-17.5,-62.5,2023,336,15.34
-17.0,-63.75,2023,336,16.12
-17.0,-63.125,2023,336,16.27
-17.0,-62.5,2023,336,15.74
-16.5,-63.75,2023,336,16.84
-16.5,-63.125,2023,336,17.33
-16.5,-62.5,2023,336,16.7
-18.5,-63.75,2023,337,13.63
-18.5,-63.125,2023,337,14.83
-18.5,-62.5,2023,337,15.27
-18.0,-63.75,2023,337,14.77
-18.0,-63.125,2023,337,15.49
-18.0,-62.5,2023,337,15.68
-17.5,-63.75,2023,337,15.76
-17.5,-63.125,2023,337,16.15
-17.5,-62.5,2023,337,15.99
-17.0,-63.75,2023,337,16.65
-17.0,-63.125,2023,337,16.65
-17.0,-62.5,2023,337,16.37
-16.5,-63.75,2023,337,17.34
-16.5,-63.125,2023,337,17.58
-16.5,-62.5,2023,337,17.33
-18.5,-63.75,2023,338,13.48
-18.5,-63.125,2023,338,13.52
-18.5,-62.5,2023,338,14.26
-18.0,-63.75,2023,338,15.05
-18.0,-63.125,2023,338,15.0
-18.0,-62.5,2023,338,15.26
-17.5,-63.75,2023,338,16.73
-17.5,-63.125,2023,338,16.56
-17.5,-62.5,2023,338,16.7
-17.0,-63.75,2023,338,17.77
-17.0,-63.125,2023,338,17.64
-17.0,-62.5,2023,338,17.82
-16.5,-63.75,2023,338,18.96
-16.5,-63.125,2023,338,19.19
-16.5,-62.5,2023,338,18.12
-18.5,-63.75,2023,339,13.13
-18.5,-63.125,2023,339,14.49
-18.5,-62.5,2023,339,14.71
-18.0,-63.75,2023,339,14.41
-18.0,-63.125,2023,339,15.48
-18.0,-62.5,2023,339,15.88
-17.5,-63.75,2023,339,16.56
-17.5,-63.125,2023,339,17.08
-17.5,-62.5,2023,339,16.97
-17.0,-63.75,2023,339,18.11
-17.0,-63.125,2023,339,18.33
-17.0,-62.5,2023,339,17.65
-16.5,-63.75,2023,339,19.0
-16.5,-63.125,2023,339,18.97
-16.5,-62.5,2023,339,18.05
-18.5,-63.75,2023,340,13.56
-18.5,-63.125,2023,340,15.36
-18.5,-62.5,2023,340,15.59
-18.0,-63.75,2023,340,14.79
-18.0,-63.125,2023,340,15.95
-18.0,-62.5,2023,340,15.97
-17.5,-63.75,2023,340,16.29
-17.5,-63.125,2023,340,16.57
-17.5,-62.5,2023,340,16.36
-17.0,-63.75,2023,340,17.21
-17.0,-63.125,2023,340,17.19
-17.0,-62.5,2023,340,16.89
-16.5,-63.75,2023,340,17.96
-16.5,-63.125,2023,340,17.95
-16.5,-62.5,2023,340,17.61
-18.5,-63.75,2023,341,13.95
-18.5,-63.125,2023,341,14.96
-18.5,-62.5,2023,341,15.36
-18.0,-63.75,2023,341,14.74
-18.0,-63.125,2023,341,15.43
-18.0,-62.5,2023,341,15.75
-17.5,-63.75,2023,341,15.79
-17.5,-63.125,2023,341,16.04
-17.5,-62.5,2023,341,16.3
-17.0,-63.75,2023,341,17.05
-17.0,-63.125,2023,341,17.01
-17.0,-62.5,2023,341,16.99
-16.5,-63.75,2023,341,17.74
-16.5,-63.125,2023,341,17.8
-16.5,-62.5,2023,341,17.58
-18.5,-63.75,2023,342,13.89
-18.5,-63.125,2023,342,15.3
-18.5,-62.5,2023,342,16.07
-18.0,-63.75,2023,342,14.54
-18.0,-63.125,2023,342,15.51
-18.0,-62.5,2023,342,16.12
-17.5,-63.75,2023,342,15.98
-17.5,-63.125,2023,342,16.24
-17.5,-62.5,2023,342,16.89
-17.0,-63.75,2023,342,17.71
-17.0,-63.125,2023,342,17.18
-17.0,-62.5,2023,342,17.35
-16.5,-63.75,2023,342,18.17
-16.5,-63.125,2023,342,18.2
-16.5,-62.5,2023,342,17.64
-18.5,-63.75,2023,343,13.12
-18.5,-63.125,2023,343,14.32
-18.5,-62.5,2023,343,14.74
-18.0,-63.75,2023,343,14.31
-18.0,-63.125,2023,343,15.12
-18.0,-62.5,2023,343,15.42
-17.5,-63.75,2023,343,15.46
-17.5,-63.125,2023,343,16.09
-17.5,-62.5,2023,343,16.27
-17.0,-63.75,2023,343,17.17
-17.0,-63.125,2023,343,17.17
-17.0,-62.5,2023,343,17.08
-16.5,-63.75,2023,343,17.9
-16.5,-63.125,2023,343,17.84
-16.5,-62.5,2023,343,17.76
-18.5,-63.75,2023,344,12.31
-18.5,-63.125,2023,344,13.45
-18.5,-62.5,2023,344,14.38
-18.0,-63.75,2023,344,13.55
-18.0,-63.125,2023,344,14.22
-18.0,-62.5,2023,344,14.8
-17.5,-63.75,2023,344,14.69
-17.5,-63.125,2023,344,15.13
-17.5,-62.5,2023,344,15.56
-17.0,-63.75,2023,344,16.2
-17.0,-63.125,2023,344,16.06
-17.0,-62.5,2023,344,16.36
-16.5,-63.75,2023,344,16.93
-16.5,-63.125,2023,344,16.96
-16.5,-62.5,2023,344,17.15
-18.5,-63.75,2023,345,13.26
-18.5,-63.125,2023,345,13.53
-18.5,-62.5,2023,345,14.43
-18.0,-63.75,2023,345,14.25
-18.0,-63.125,2023,345,14.12
-18.0,-62.5,2023,345,14.91
-17.5,-63.75,2023,345,15.23
-17.5,-63.125,2023,345,15.15
-17.5,-62.5,2023,345,15.75
-17.0,-63.75,2023,345,17.11
-17.0,-63.125,2023,345,16.76
-17.0,-62.5,2023,345,16.77
-16.5,-63.75,2023,345,18.1
-16.5,-63.125,2023,345,18.17
-16.5,-62.5,2023,345,17.62
-18.5,-63.75,2023,346,14.18
-18.5,-63.125,2023,346,15.79
-18.5,-62.5,2023,346,15.66
-18.0,-63.75,2023,346,15.43
-18.0,-63.125,2023,346,16.44
-18.0,-62.5,2023,346,16.22
-17.5,-63.75,2023,346,16.47
-17.5,-63.125,2023,346,17.07
-17.5,-62.5,2023,346,16.84
-17.0,-63.75,2023,346,17.46
-17.0,-63.125,2023,346,17.93
-17.0,-62.5,2023,346,17.59
-16.5,-63.75,2023,346,18.19
-16.5,-63.125,2023,346,18.88
-16.5,-62.5,2023,346,18.61
-18.5,-63.75,2023,347,13.77
-18.5,-63.125,2023,347,15.09
-18.5,-62.5,2023,347,15.71
-18.0,-63.75,2023,347,14.61
-18.0,-63.125,2023,347,15.66
-18.0,-62.5,2023,347,16.08
-17.5,-63.75,2023,347,15.54
-17.5,-63.125,2023,347,16.33
-17.5,-62.5,2023,347,16.62
-17.0,-63.75,2023,347,16.29
-17.0,-63.125,2023,347,16.97
-17.0,-62.5,2023,347,17.23
-16.5,-63.75,2023,347,16.8
-16.5,-63.125,2023,347,17.8
-16.5,-62.5,2023,347,18.06
-18.5,-63.75,2023,348,13.88
-18.5,-63.125,2023,348,14.68
-18.5,-62.5,2023,348,15.08
-18.0,-63.75,2023,348,14.68
-18.0,-63.125,2023,348,15.06
-18.0,-62.5,2023,348,15.46
-17.5,-63.75,2023,348,15.23
-17.5,-63.125,2023,348,15.48
-17.5,-62.5,2023,348,15.92
-17.0,-63.75,2023,348,15.82
-17.0,-63.125,2023,348,16.03
-17.0,-62.5,2023,348,16.61
-16.5,-63.75,2023,348,16.28
-16.5,-63.125,2023,348,16.9
-16.5,-62.5,2023,348,17.73
-18.5,-63.75,2023,349,13.82
-18.5,-63.125,2023,349,15.34
-18.5,-62.5,2023,349,15.84
-18.0,-63.75,2023,349,14.85
-18.0,-63.125,2023,349,15.99
-18.0,-62.5,2023,349,16.28
-17.5,-63.75,2023,349,16.06
-17.5,-63.125,2023,349,16.89
-17.5,-62.5,2023,349,16.89
-17.0,-63.75,2023,349,17.32
-17.0,-63.125,2023,349,17.89
-17.0,-62.5,2023,349,17.69
-16.5,-63.75,2023,349,18.13
-16.5,-63.125,2023,349,18.74
-16.5,-62.5,2023,349,18.5
-18.5,-63.75,2023,350,13.03
-18.5,-63.125,2023,350,14.65
-18.5,-62.5,2023,350,15.95
-18.0,-63.75,2023,350,14.16
-18.0,-63.125,2023,350,15.67
-18.0,-62.5,2023,350,16.61
-17.5,-63.75,2023,350,15.64
-17.5,-63.125,2023,350,17.12
-17.5,-62.5,2023,350,17.47
-17.0,-63.75,2023,350,17.35
-17.0,-63.125,2023,350,18.48
-17.0,-62.5,2023,350,18.25
-16.5,-63.75,2023,350,18.43
-16.5,-63.125,2023,350,19.28
-16.5,-62.5,2023,350,18.92
-18.5,-63.75,2023,351,13.33
-18.5,-63.125,2023,351,14.37
-18.5,-62.5,2023,351,14.93
-18.0,-63.75,2023,351,14.37
-18.0,-63.125,2023,351,15.12
-18.0,-62.5,2023,351,15.34
-17.5,-63.75,2023,351,15.49
-17.5,-63.125,2023,351,15.79
-17.5,-62.5,2023,351,15.83
-17.0,-63.75,2023,351,16.22
-17.0,-63.125,2023,351,16.46
-17.0,-62.5,2023,351,16.47
-16.5,-63.75,2023,351,16.83
-16.5,-63.125,2023,351,17.08
-16.5,-62.5,2023,351,17.47
-18.5,-63.75,2023,352,14.81
-18.5,-63.125,2023,352,16.64
-18.5,-62.5,2023,352,16.84
-18.0,-63.75,2023,352,15.69
-18.0,-63.125,2023,352,16.92
-18.0,-62.5,2023,352,17.53
-17.5,-63.75,2023,352,16.36
-17.5,-63.125,2023,352,17.19
-17.5,-62.5,2023,352,17.41
-17.0,-63.75,2023,352,16.02
-17.0,-63.125,2023,352,17.09
-17.0,-62.5,2023,352,16.96
-16.5,-63.75,2023,352,15.72
-16.5,-63.125,2023,352,16.35
-16.5,-62.5,2023,352,17.24
-18.5,-63.75,2023,353,15.42
-18.5,-63.125,2023,353,17.38
-18.5,-62.5,2023,353,18.17
-18.0,-63.75,2023,353,15.99
-18.0,-63.125,2023,353,17.68
-18.0,-62.5,2023,353,18.43
-17.5,-63.75,2023,353,17.63
-17.5,-63.125,2023,353,18.27
-17.5,-62.5,2023,353,18.19
-17.0,-63.75,2023,353,18.48
-17.0,-63.125,2023,353,18.52
-17.0,-62.5,2023,353,17.74
-16.5,-63.75,2023,353,18.3
-16.5,-63.125,2023,353,17.36
-16.5,-62.5,2023,353,17.38
-18.5,-63.75,2023,354,14.37
-18.5,-63.125,2023,354,15.87
-18.5,-62.5,2023,354,16.53
-18.0,-63.75,2023,354,15.02
-18.0,-63.125,2023,354,16.34
-18.0,-62.5,2023,354,17.13
-17.5,-63.75,2023,354,16.58
-17.5,-63.125,2023,354,17.31
-17.5,-62.5,2023,354,17.59
-17.0,-63.75,2023,354,18.04
-17.0,-63.125,2023,354,18.01
-17.0,-62.5,2023,354,17.76
-16.5,-63.75,2023,354,17.94
-16.5,-63.125,2023,354,17.44
-16.5,-62.5,2023,354,17.89
-18.5,-63.75,2023,355,14.8
-18.5,-63.125,2023,355,16.77
-18.5,-62.5,2023,355,17.5
-18.0,-63.75,2023,355,15.32
-18.0,-63.125,2023,355,17.11
-18.0,-62.5,2023,355,17.92
-17.5,-63.75,2023,355,16.54
-17.5,-63.125,2023,355,17.8
-17.5,-62.5,2023,355,18.12
-17.0,-63.75,2023,355,18.05
-17.0,-63.125,2023,355,18.37
-17.0,-62.5,2023,355,18.0
-16.5,-63.75,2023,355,17.75
-16.5,-63.125,2023,355,17.21
-16.5,-62.5,2023,355,17.74
-18.5,-63.75,2023,356,14.61
-18.5,-63.125,2023,356,16.63
-18.5,-62.5,2023,356,17.49
-18.0,-63.75,2023,356,15.67
-18.0,-63.125,2023,356,17.05
-18.0,-62.5,2023,356,17.9
-17.5,-63.75,2023,356,17.13
-17.5,-63.125,2023,356,17.93
-17.5,-62.5,2023,356,18.2
-17.0,-63.75,2023,356,18.47
-17.0,-63.125,2023,356,18.15
-17.0,-62.5,2023,356,17.83
-16.5,-63.75,2023,356,18.07
-16.5,-63.125,2023,356,17.1
-16.5,-62.5,2023,356,17.74
-18.5,-63.75,2023,357,14.57
-18.5,-63.125,2023,357,16.12
-18.5,-62.5,2023,357,17.22
-18.0,-63.75,2023,357,15.75
-18.0,-63.125,2023,357,16.78
-18.0,-62.5,2023,357,17.82
-17.5,-63.75,2023,357,17.1
-17.5,-63.125,2023,357,17.68
-17.5,-62.5,2023,357,18.02
-17.0,-63.75,2023,357,18.34
-17.0,-63.125,2023,357,17.99
-17.0,-62.5,2023,357,17.56
-16.5,-63.75,2023,357,18.07
-16.5,-63.125,2023,357,17.12
-16.5,-62.5,2023,357,17.73
-18.5,-63.75,2023,358,15.18
-18.5,-63.125,2023,358,16.59
-18.5,-62.5,2023,358,17.24
-18.0,-63.75,2023,358,16.42
-18.0,-63.125,2023,358,17.12
-18.0,-62.5,2023,358,17.76
-17.5,-63.75,2023,358,17.5
-17.5,-63.125,2023,358,17.7
-17.5,-62.5,2023,358,17.67
-17.0,-63.75,2023,358,17.88
-17.0,-63.125,2023,358,17.52
-17.0,-62.5,2023,358,17.23
-16.5,-63.75,2023,358,17.45
-16.5,-63.125,2023,358,16.74
-16.5,-62.5,2023,358,17.54
-18.5,-63.75,2023,359,15.58
-18.5,-63.125,2023,359,16.52
-18.5,-62.5,2023,359,16.87
-18.0,-63.75,2023,359,16.79
-18.0,-63.125,2023,359,16.86
-18.0,-62.5,2023,359,17.31
-17.5,-63.75,2023,359,17.69
-17.5,-63.125,2023,359,17.13
-17.5,-62.5,2023,359,17.23
-17.0,-63.75,2023,359,17.6
-17.0,-63.125,2023,359,16.72
-17.0,-62.5,2023,359,16.82
-16.5,-63.75,2023,359,16.77
-16.5,-63.125,2023,359,16.47
-16.5,-62.5,2023,359,17.47
-18.5,-63.75,2023,360,16.02
-18.5,-63.125,2023,360,18.51
-18.5,-62.5,2023,360,19.23
-18.0,-63.75,2023,360,16.73
-18.0,-63.125,2023,360,18.38
-18.0,-62.5,2023,360,19.07
-17.5,-63.75,2023,360,18.74
-17.5,-63.125,2023,360,18.92
-17.5,-62.5,2023,360,19.25
-17.0,-63.75,2023,360,19.84
-17.0,-63.125,2023,360,19.4
-17.0,-62.5,2023,360,18.93
-16.5,-63.75,2023,360,20.06
-16.5,-63.125,2023,360,19.09
-16.5,-62.5,2023,360,18.6
-18.5,-63.75,2023,361,13.53
-18.5,-63.125,2023,361,15.13
-18.5,-62.5,2023,361,15.44
-18.0,-63.75,2023,361,14.49
-18.0,-63.125,2023,361,15.26
-18.0,-62.5,2023,361,15.69
-17.5,-63.75,2023,361,15.86
-17.5,-63.125,2023,361,16.14
-17.5,-62.5,2023,361,16.26
-17.0,-63.75,2023,361,17.33
-17.0,-63.125,2023,361,17.46
-17.0,-62.5,2023,361,16.72
-16.5,-63.75,2023,361,17.78
-16.5,-63.125,2023,361,17.22
-16.5,-62.5,2023,361,16.78
-18.5,-63.75,2023,362,12.51
-18.5,-63.125,2023,362,13.92
-18.5,-62.5,2023,362,14.63
-18.0,-63.75,2023,362,13.41
-18.0,-63.125,2023,362,14.5
-18.0,-62.5,2023,362,15.12
-17.5,-63.75,2023,362,14.64
-17.5,-63.125,2023,362,15.33
-17.5,-62.5,2023,362,15.34
-17.0,-63.75,2023,362,15.83
-17.0,-63.125,2023,362,15.69
-17.0,-62.5,2023,362,15.44
-16.5,-63.75,2023,362,15.73
-16.5,-63.125,2023,362,15.52
-16.5,-62.5,2023,362,16.05
-18.5,-63.75,2023,363,15.22
-18.5,-63.125,2023,363,16.69
-18.5,-62.5,2023,363,17.11
-18.0,-63.75,2023,363,16.25
-18.0,-63.125,2023,363,17.01
-18.0,-62.5,2023,363,17.57
-17.5,-63.75,2023,363,17.33
-17.5,-63.125,2023,363,17.66
-17.5,-62.5,2023,363,17.51
-17.0,-63.75,2023,363,17.58
-17.0,-63.125,2023,363,17.53
-17.0,-62.5,2023,363,17.17
-16.5,-63.75,2023,363,17.36
-16.5,-63.125,2023,363,16.94
-16.5,-62.5,2023,363,17.44
-18.5,-63.75,2023,364,16.42
-18.5,-63.125,2023,364,19.0
-18.5,-62.5,2023,364,19.72
-18.0,-63.75,2023,364,16.35
-18.0,-63.125,2023,364,18.59
-18.0,-62.5,2023,364,19.45
-17.5,-63.75,2023,364,18.24
-17.5,-63.125,2023,364,19.14
-17.5,-62.5,2023,364,19.2
-17.0,-63.75,2023,364,19.63
-17.0,-63.125,2023,364,19.61
-17.0,-62.5,2023,364,18.65
-16.5,-63.75,2023,364,19.13
-16.5,-63.125,2023,364,18.29
-16.5,-62.5,2023,364,18.32
-18.5,-63.75,2023,365,15.45
-18.5,-63.125,2023,365,17.71
-18.5,-62.5,2023,365,18.26
-18.0,-63.75,2023,365,16.16
-18.0,-63.125,2023,365,17.93
-18.0,-62.5,2023,365,18.45
-17.5,-63.75,2023,365,18.06
-17.5,-63.125,2023,365,18.89
-17.5,-62.5,2023,365,18.79
-17.0,-63.75,2023,365,19.55
-17.0,-63.125,2023,365,19.6
-17.0,-62.5,2023,365,18.95
-16.5,-63.75,2023,365,20.52
-16.5,-63.125,2023,365,19.77
-16.5,-62.5,2023,365,18.81
-18.5,-63.75,2024,1,14.96
-18.5,-63.125,2024,1,17.21
-18.5,-62.5,2024,1,17.65
-18.0,-63.75,2024,1,15.79
-18.0,-63.125,2024,1,17.39
-18.0,-62.5,2024,1,17.75
-17.5,-63.75,2024,1,17.61
-17.5,-63.125,2024,1,18.06
-17.5,-62.5,2024,1,17.79
-17.0,-63.75,2024,1,18.5
-17.0,-63.125,2024,1,18.35
-17.0,-62.5,2024,1,17.57
-16.5,-63.75,2024,1,18.74
-16.5,-63.125,2024,1,18.17
-16.5,-62.5,2024,1,17.74
-18.5,-63.75,2024,2,16.9
-18.5,-63.125,2024,2,18.71
-18.5,-62.5,2024,2,18.77
-18.0,-63.75,2024,2,17.44
-18.0,-63.125,2024,2,18.61
-18.0,-62.5,2024,2,18.72
-17.5,-63.75,2024,2,18.94
-17.5,-63.125,2024,2,18.99
-17.5,-62.5,2024,2,18.82
-17.0,-63.75,2024,2,19.76
-17.0,-63.125,2024,2,19.29
-17.0,-62.5,2024,2,18.59
-16.5,-63.75,2024,2,19.88
-16.5,-63.125,2024,2,18.82
-16.5,-62.5,2024,2,18.37
-18.5,-63.75,2024,3,16.05
-18.5,-63.125,2024,3,18.84
-18.5,-62.5,2024,3,19.39
-18.0,-63.75,2024,3,16.95
-18.0,-63.125,2024,3,19.28
-18.0,-62.5,2024,3,19.82
-17.5,-63.75,2024,3,19.55
-17.5,-63.125,2024,3,20.06
-17.5,-62.5,2024,3,20.08
-17.0,-63.75,2024,3,20.9
-17.0,-63.125,2024,3,20.87
-17.0,-62.5,2024,3,20.32
-16.5,-63.75,2024,3,21.13
-16.5,-63.125,2024,3,20.76
-16.5,-62.5,2024,3,19.91
-18.5,-63.75,2024,4,15.71
-18.5,-63.125,2024,4,17.51
-18.5,-62.5,2024,4,18.09
-18.0,-63.75,2024,4,16.32
-18.0,-63.125,2024,4,18.13
-18.0,-62.5,2024,4,18.63
-17.5,-63.75,2024,4,18.55
-17.5,-63.125,2024,4,19.3
-17.5,-62.5,2024,4,19.44
-17.0,-63.75,2024,4,20.98
-17.0,-63.125,2024,4,20.56
-17.0,-62.5,2024,4,20.23
-16.5,-63.75,2024,4,21.1
-16.5,-63.125,2024,4,21.08
-16.5,-62.5,2024,4,20.02
-18.5,-63.75,2024,5,14.86
-18.5,-63.125,2024,5,16.54
-18.5,-62.5,2024,5,17.1
-18.0,-63.75,2024,5,15.44
-18.0,-63.125,2024,5,17.22
-18.0,-62.5,2024,5,18.06
-17.5,-63.75,2024,5,17.72
-17.5,-63.125,2024,5,19.03
-17.5,-62.5,2024,5,19.29
-17.0,-63.75,2024,5,20.62
-17.0,-63.125,2024,5,20.65
-17.0,-62.5,2024,5,20.06
-16.5,-63.75,2024,5,20.95
-16.5,-63.125,2024,5,20.98
-16.5,-62.5,2024,5,19.82
-18.5,-63.75,2024,6,14.59
-18.5,-63.125,2024,6,16.71
-18.5,-62.5,2024,6,17.92
-18.0,-63.75,2024,6,15.98
-18.0,-63.125,2024,6,17.75
-18.0,-62.5,2024,6,18.72
-17.5,-63.75,2024,6,18.37
-17.5,-63.125,2024,6,19.31
-17.5,-62.5,2024,6,19.22
-17.0,-63.75,2024,6,19.96
-17.0,-63.125,2024,6,20.01
-17.0,-62.5,2024,6,19.46
-16.5,-63.75,2024,6,20.22
-16.5,-63.125,2024,6,20.12
-16.5,-62.5,2024,6,19.58
-18.5,-63.75,2024,7,14.73
-18.5,-63.125,2024,7,16.85
-18.5,-62.5,2024,7,17.94
-18.0,-63.75,2024,7,16.26
-18.0,-63.125,2024,7,17.73
-18.0,-62.5,2024,7,18.56
-17.5,-63.75,2024,7,18.03
-17.5,-63.125,2024,7,18.89
-17.5,-62.5,2024,7,18.96
-17.0,-63.75,2024,7,19.39
-17.0,-63.125,2024,7,19.69
-17.0,-62.5,2024,7,19.27
-16.5,-63.75,2024,7,20.03
-16.5,-63.125,2024,7,19.98
