-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 10/04/2024 through 10/04/2025 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2MDEW     MERRA-2 Dew/Frost Point at 2 Meters (C) 
-END HEADER-
LAT,LON,YEAR,DOY,T2MDEW
-17.0,-63.75,2024,325,22.12
-17.0,-63.125,2024,325,21.53
-17.0,-62.5,2024,325,21.53
-16.5,-63.75,2024,325,22.76
-16.5,-63.125,2024,325,21.68
-16.5,-62.5,2024,325,21.64
-18.5,-63.75,2024,326,17.68
-18.5,-63.125,2024,326,21.74
-18.5,-62.5,2024,326,22.91
-18.0,-63.75,2024,326,18.9
-18.0,-63.125,2024,326,21.94
-18.0,-62.5,2024,326,22.9
-17.5,-63.75,2024,326,22.71
-17.5,-63.125,2024,326,22.79
-17.5,-62.5,2024,326,22.86
-17.0,-63.75,2024,326,24.08
-17.0,-63.125,2024,326,23.65
-17.0,-62.5,2024,326,23.02
-16.5,-63.75,2024,326,24.5
-16.5,-63.125,2024,326,23.71
-16.5,-62.5,2024,326,23.11
-18.5,-63.75,2024,327,17.29
-18.5,-63.125,2024,327,21.57
-18.5,-62.5,2024,327,22.56
-18.0,-63.75,2024,327,17.95
-18.0,-63.125,2024,327,21.44
-18.0,-62.5,2024,327,22.88
-17.5,-63.75,2024,327,21.74
-17.5,-63.125,2024,327,22.84
-17.5,-62.5,2024,327,23.45
-17.0,-63.75,2024,327,23.85
-17.0,-63.125,2024,327,24.16
-17.0,-62.5,2024,327,23.83
-16.5,-63.75,2024,327,24.2
-16.5,-63.125,2024,327,24.44
-16.5,-62.5,2024,327,23.4
-18.5,-63.75,2024,328,17.66
-18.5,-63.125,2024,328,20.98
-18.5,-62.5,2024,328,21.94
-18.0,-63.75,2024,328,18.58
-18.0,-63.125,2024,328,21.4
-18.0,-62.5,2024,328,22.2
-17.5,-63.75,2024,328,21.41
-17.5,-63.125,2024,328,22.66
-17.5,-62.5,2024,328,22.87
-17.0,-63.75,2024,328,23.39
-17.0,-63.125,2024,328,23.54
-17.0,-62.5,2024,328,23.2
-16.5,-63.75,2024,328,23.77
-16.5,-63.125,2024,328,23.82
-16.5,-62.5,2024,328,23.22
-18.5,-63.75,2024,329,17.23
-18.5,-63.125,2024,329,21.13
-18.5,-62.5,2024,329,22.37
-18.0,-63.75,2024,329,19.05
-18.0,-63.125,2024,329,21.93
-18.0,-62.5,2024,329,22.9
-17.5,-63.75,2024,329,22.14
-17.5,-63.125,2024,329,23.25
-17.5,-62.5,2024,329,23.42
-17.0,-63.75,2024,329,23.85
-17.0,-63.125,2024,329,24.07
-17.0,-62.5,2024,329,23.73
-16.5,-63.75,2024,329,24.2
-16.5,-63.125,2024,329,24.11
-16.5,-62.5,2024,329,23.61
-18.5,-63.75,2024,330,17.88
-18.5,-63.125,2024,330,21.36
-18.5,-62.5,2024,330,21.91
-18.0,-63.75,2024,330,19.61
-18.0,-63.125,2024,330,21.88
-18.0,-62.5,2024,330,22.42
-17.5,-63.75,2024,330,22.14
-17.5,-63.125,2024,330,22.77
-17.5,-62.5,2024,330,22.81
-17.0,-63.75,2024,330,23.3
-17.0,-63.125,2024,330,23.41
-17.0,-62.5,2024,330,23.0
-16.5,-63.75,2024,330,23.7
-16.5,-63.125,2024,330,23.38
-16.5,-62.5,2024,330,23.13
-18.5,-63.75,2024,331,18.24
-18.5,-63.125,2024,331,21.36
-18.5,-62.5,2024,331,21.7
-18.0,-63.75,2024,331,19.78
-18.0,-63.125,2024,331,21.77
-18.0,-62.5,2024,331,22.13
-17.5,-63.75,2024,331,22.18
-17.5,-63.125,2024,331,22.53
-17.5,-62.5,2024,331,22.53
-17.0,-63.75,2024,331,23.2
-17.0,-63.125,2024,331,23.13
-17.0,-62.5,2024,331,22.76
-16.5,-63.75,2024,331,23.65
-16.5,-63.125,2024,331,23.17
-16.5,-62.5,2024,331,22.99
-18.5,-63.75,2024,332,18.15
-18.5,-63.125,2024,332,21.25
-18.5,-62.5,2024,332,21.68
-18.0,-63.75,2024,332,19.55
-18.0,-63.125,2024,332,21.67
-18.0,-62.5,2024,332,22.07
-17.5,-63.75,2024,332,22.21
-17.5,-63.125,2024,332,22.5
-17.5,-62.5,2024,332,22.57
-17.0,-63.75,2024,332,23.25
-17.0,-63.125,2024,332,23.08
-17.0,-62.5,2024,332,22.96
-16.5,-63.75,2024,332,23.67
-16.5,-63.125,2024,332,23.49
-16.5,-62.5,2024,332,23.23
-18.5,-63.75,2024,333,17.62
-18.5,-63.125,2024,333,21.02
-18.5,-62.5,2024,333,21.69
-18.0,-63.75,2024,333,19.46
-18.0,-63.125,2024,333,21.61
-18.0,-62.5,2024,333,21.92
-17.5,-63.75,2024,333,22.16
-17.5,-63.125,2024,333,22.32
-17.5,-62.5,2024,333,22.15
-17.0,-63.75,2024,333,23.12
-17.0,-63.125,2024,333,22.64
-17.0,-62.5,2024,333,22.37
-16.5,-63.75,2024,333,23.42
-16.5,-63.125,2024,333,22.97
-16.5,-62.5,2024,333,22.67
-18.5,-63.75,2024,334,17.74
-18.5,-63.125,2024,334,20.52
-18.5,-62.5,2024,334,20.5
-18.0,-63.75,2024,334,19.05
-18.0,-63.125,2024,334,20.63
-18.0,-62.5,2024,334,20.64
-17.5,-63.75,2024,334,21.3
-17.5,-63.125,2024,334,20.98
-17.5,-62.5,2024,334,20.99
-17.0,-63.75,2024,334,21.95
-17.0,-63.125,2024,334,21.25
-17.0,-62.5,2024,334,21.65
-16.5,-63.75,2024,334,22.28
-16.5,-63.125,2024,334,21.88
-16.5,-62.5,2024,334,22.52
-18.5,-63.75,2024,335,17.04
-18.5,-63.125,2024,335,20.22
-18.5,-62.5,2024,335,20.78
-18.0,-63.75,2024,335,18.74
-18.0,-63.125,2024,335,20.69
-18.0,-62.5,2024,335,21.27
-17.5,-63.75,2024,335,21.19
-17.5,-63.125,2024,335,21.45
-17.5,-62.5,2024,335,21.78
-17.0,-63.75,2024,335,22.17
-17.0,-63.125,2024,335,21.82
-17.0,-62.5,2024,335,22.28
-16.5,-63.75,2024,335,22.78
-16.5,-63.125,2024,335,22.25
-16.5,-62.5,2024,335,22.69
-18.5,-63.75,2024,336,16.74
-18.5,-63.125,2024,336,20.35
-18.5,-62.5,2024,336,20.96
-18.0,-63.75,2024,336,18.97
-18.0,-63.125,2024,336,21.18
-18.0,-62.5,2024,336,21.36
-17.5,-63.75,2024,336,21.81
-17.5,-63.125,2024,336,21.99
-17.5,-62.5,2024,336,21.68
-17.0,-63.75,2024,336,22.85
-17.0,-63.125,2024,336,22.18
-17.0,-62.5,2024,336,21.88
-16.5,-63.75,2024,336,23.23
-16.5,-63.125,2024,336,22.34
-16.5,-62.5,2024,336,22.21
-18.5,-63.75,2024,337,19.24
-18.5,-63.125,2024,337,22.55
-18.5,-62.5,2024,337,23.03
-18.0,-63.75,2024,337,20.74
-18.0,-63.125,2024,337,23.34
-18.0,-62.5,2024,337,23.6
-17.5,-63.75,2024,337,23.37
-17.5,-63.125,2024,337,23.94
-17.5,-62.5,2024,337,23.71
-17.0,-63.75,2024,337,23.99
-17.0,-63.125,2024,337,23.73
-17.0,-62.5,2024,337,23.37
-16.5,-63.75,2024,337,23.97
-16.5,-63.125,2024,337,23.48
-16.5,-62.5,2024,337,23.29
-18.5,-63.75,2024,338,16.51
-18.5,-63.125,2024,338,18.76
-18.5,-62.5,2024,338,19.2
-18.0,-63.75,2024,338,18.58
-18.0,-63.125,2024,338,19.56
-18.0,-62.5,2024,338,20.08
-17.5,-63.75,2024,338,22.3
-17.5,-63.125,2024,338,21.42
-17.5,-62.5,2024,338,21.43
-17.0,-63.75,2024,338,25.2
-17.0,-63.125,2024,338,24.11
-17.0,-62.5,2024,338,23.68
-16.5,-63.75,2024,338,26.12
-16.5,-63.125,2024,338,25.61
-16.5,-62.5,2024,338,24.08
-18.5,-63.75,2024,339,15.72
-18.5,-63.125,2024,339,18.91
-18.5,-62.5,2024,339,19.67
-18.0,-63.75,2024,339,17.15
-18.0,-63.125,2024,339,19.43
-18.0,-62.5,2024,339,20.44
-17.5,-63.75,2024,339,20.33
-17.5,-63.125,2024,339,20.91
-17.5,-62.5,2024,339,21.46
-17.0,-63.75,2024,339,22.62
-17.0,-63.125,2024,339,22.43
-17.0,-62.5,2024,339,22.37
-16.5,-63.75,2024,339,24.02
-16.5,-63.125,2024,339,23.56
-16.5,-62.5,2024,339,22.84
-18.5,-63.75,2024,340,16.93
-18.5,-63.125,2024,340,21.13
-18.5,-62.5,2024,340,22.11
-18.0,-63.75,2024,340,18.77
-18.0,-63.125,2024,340,21.87
-18.0,-62.5,2024,340,22.64
-17.5,-63.75,2024,340,22.13
-17.5,-63.125,2024,340,23.18
-17.5,-62.5,2024,340,23.09
-17.0,-63.75,2024,340,24.18
-17.0,-63.125,2024,340,23.98
-17.0,-62.5,2024,340,23.22
-16.5,-63.75,2024,340,24.83
-16.5,-63.125,2024,340,23.97
-16.5,-62.5,2024,340,23.03
-18.5,-63.75,2024,341,17.9
-18.5,-63.125,2024,341,22.0
-18.5,-62.5,2024,341,22.86
-18.0,-63.75,2024,341,19.76
-18.0,-63.125,2024,341,22.77
-18.0,-62.5,2024,341,23.36
-17.5,-63.75,2024,341,23.2
-17.5,-63.125,2024,341,23.83
-17.5,-62.5,2024,341,23.65
-17.0,-63.75,2024,341,24.74
-17.0,-63.125,2024,341,24.36
-17.0,-62.5,2024,341,23.77
-16.5,-63.75,2024,341,25.18
-16.5,-63.125,2024,341,24.57
-16.5,-62.5,2024,341,23.89
-18.5,-63.75,2024,342,18.31
-18.5,-63.125,2024,342,22.27
-18.5,-62.5,2024,342,23.16
-18.0,-63.75,2024,342,19.94
-18.0,-63.125,2024,342,23.0
-18.0,-62.5,2024,342,23.81
-17.5,-63.75,2024,342,23.35
-17.5,-63.125,2024,342,24.03
-17.5,-62.5,2024,342,23.99
-17.0,-63.75,2024,342,24.92
-17.0,-63.125,2024,342,24.52
-17.0,-62.5,2024,342,23.99
-16.5,-63.75,2024,342,25.16
-16.5,-63.125,2024,342,24.65
-16.5,-62.5,2024,342,23.66
-18.5,-63.75,2024,343,17.69
-18.5,-63.125,2024,343,21.9
-18.5,-62.5,2024,343,22.36
-18.0,-63.75,2024,343,19.19
-18.0,-63.125,2024,343,22.48
-18.0,-62.5,2024,343,22.91
-17.5,-63.75,2024,343,23.08
-17.5,-63.125,2024,343,23.7
-17.5,-62.5,2024,343,23.74
-17.0,-63.75,2024,343,24.97
-17.0,-63.125,2024,343,24.6
-17.0,-62.5,2024,343,24.35
-16.5,-63.75,2024,343,25.32
-16.5,-63.125,2024,343,25.0
-16.5,-62.5,2024,343,23.58
-18.5,-63.75,2024,344,17.32
-18.5,-63.125,2024,344,22.0
-18.5,-62.5,2024,344,23.04
-18.0,-63.75,2024,344,18.89
-18.0,-63.125,2024,344,22.33
-18.0,-62.5,2024,344,23.49
-17.5,-63.75,2024,344,22.44
-17.5,-63.125,2024,344,23.51
-17.5,-62.5,2024,344,23.85
-17.0,-63.75,2024,344,24.46
-17.0,-63.125,2024,344,24.21
-17.0,-62.5,2024,344,24.09
-16.5,-63.75,2024,344,24.82
-16.5,-63.125,2024,344,24.15
-16.5,-62.5,2024,344,23.56
-18.5,-63.75,2024,345,18.65
-18.5,-63.125,2024,345,22.46
-18.5,-62.5,2024,345,23.27
-18.0,-63.75,2024,345,19.82
-18.0,-63.125,2024,345,22.78
-18.0,-62.5,2024,345,23.53
-17.5,-63.75,2024,345,23.25
-17.5,-63.125,2024,345,23.84
-17.5,-62.5,2024,345,23.9
-17.0,-63.75,2024,345,24.79
-17.0,-63.125,2024,345,24.31
-17.0,-62.5,2024,345,23.79
-16.5,-63.75,2024,345,24.85
-16.5,-63.125,2024,345,23.9
-16.5,-62.5,2024,345,23.04
-18.5,-63.75,2024,346,18.11
-18.5,-63.125,2024,346,22.36
-18.5,-62.5,2024,346,23.14
-18.0,-63.75,2024,346,19.96
-18.0,-63.125,2024,346,22.94
-18.0,-62.5,2024,346,23.56
-17.5,-63.75,2024,346,23.26
-17.5,-63.125,2024,346,24.09
-17.5,-62.5,2024,346,23.9
-17.0,-63.75,2024,346,24.87
-17.0,-63.125,2024,346,24.44
-17.0,-62.5,2024,346,23.85
-16.5,-63.75,2024,346,24.99
-16.5,-63.125,2024,346,24.08
-16.5,-62.5,2024,346,23.5
-18.5,-63.75,2024,347,17.93
-18.5,-63.125,2024,347,22.2
-18.5,-62.5,2024,347,23.18
-18.0,-63.75,2024,347,20.0
-18.0,-63.125,2024,347,23.14
-18.0,-62.5,2024,347,23.85
-17.5,-63.75,2024,347,23.48
-17.5,-63.125,2024,347,24.46
-17.5,-62.5,2024,347,24.45
-17.0,-63.75,2024,347,25.34
-17.0,-63.125,2024,347,25.05
-17.0,-62.5,2024,347,24.76
-16.5,-63.75,2024,347,25.59
-16.5,-63.125,2024,347,24.82
-16.5,-62.5,2024,347,24.4
-18.5,-63.75,2024,348,17.73
-18.5,-63.125,2024,348,22.31
-18.5,-62.5,2024,348,23.17
-18.0,-63.75,2024,348,19.92
-18.0,-63.125,2024,348,23.03
-18.0,-62.5,2024,348,23.59
-17.5,-63.75,2024,348,23.28
-17.5,-63.125,2024,348,23.99
-17.5,-62.5,2024,348,23.76
-17.0,-63.75,2024,348,24.72
-17.0,-63.125,2024,348,24.32
-17.0,-62.5,2024,348,23.7
-16.5,-63.75,2024,348,24.81
-16.5,-63.125,2024,348,24.13
-16.5,-62.5,2024,348,23.38
-18.5,-63.75,2024,349,18.05
-18.5,-63.125,2024,349,22.05
-18.5,-62.5,2024,349,23.05
-18.0,-63.75,2024,349,19.64
-18.0,-63.125,2024,349,22.79
-18.0,-62.5,2024,349,23.46
-17.5,-63.75,2024,349,22.79
-17.5,-63.125,2024,349,23.52
-17.5,-62.5,2024,349,23.44
-17.0,-63.75,2024,349,24.34
-17.0,-63.125,2024,349,23.86
-17.0,-62.5,2024,349,23.43
-16.5,-63.75,2024,349,24.5
-16.5,-63.125,2024,349,23.66
-16.5,-62.5,2024,349,22.89
-18.5,-63.75,2024,350,14.03
-18.5,-63.125,2024,350,18.22
-18.5,-62.5,2024,350,19.55
-18.0,-63.75,2024,350,16.05
-18.0,-63.125,2024,350,19.44
-18.0,-62.5,2024,350,20.39
-17.5,-63.75,2024,350,20.24
-17.5,-63.125,2024,350,21.19
-17.5,-62.5,2024,350,21.34
-17.0,-63.75,2024,350,23.28
-17.0,-63.125,2024,350,22.39
-17.0,-62.5,2024,350,22.2
-16.5,-63.75,2024,350,23.44
-16.5,-63.125,2024,350,22.43
-16.5,-62.5,2024,350,22.24
-18.5,-63.75,2024,351,14.57
-18.5,-63.125,2024,351,18.25
-18.5,-62.5,2024,351,18.97
-18.0,-63.75,2024,351,16.4
-18.0,-63.125,2024,351,19.45
-18.0,-62.5,2024,351,20.44
-17.5,-63.75,2024,351,19.79
-17.5,-63.125,2024,351,21.07
-17.5,-62.5,2024,351,21.75
-17.0,-63.75,2024,351,22.74
-17.0,-63.125,2024,351,22.61
-17.0,-62.5,2024,351,22.67
-16.5,-63.75,2024,351,23.77
-16.5,-63.125,2024,351,22.92
-16.5,-62.5,2024,351,22.97
-18.5,-63.75,2024,352,16.12
-18.5,-63.125,2024,352,20.4
-18.5,-62.5,2024,352,20.06
-18.0,-63.75,2024,352,18.05
-18.0,-63.125,2024,352,21.12
-18.0,-62.5,2024,352,21.59
-17.5,-63.75,2024,352,21.41
-17.5,-63.125,2024,352,22.49
-17.5,-62.5,2024,352,22.43
-17.0,-63.75,2024,352,23.78
-17.0,-63.125,2024,352,23.54
-17.0,-62.5,2024,352,22.95
-16.5,-63.75,2024,352,24.71
-16.5,-63.125,2024,352,23.87
-16.5,-62.5,2024,352,22.91
-18.5,-63.75,2024,353,16.56
-18.5,-63.125,2024,353,21.03
-18.5,-62.5,2024,353,22.1
-18.0,-63.75,2024,353,18.51
-18.0,-63.125,2024,353,21.94
-18.0,-62.5,2024,353,22.6
-17.5,-63.75,2024,353,21.99
-17.5,-63.125,2024,353,23.16
-17.5,-62.5,2024,353,22.83
-17.0,-63.75,2024,353,23.93
-17.0,-63.125,2024,353,23.47
-17.0,-62.5,2024,353,22.77
-16.5,-63.75,2024,353,24.03
-16.5,-63.125,2024,353,23.06
-16.5,-62.5,2024,353,22.6
-18.5,-63.75,2024,354,16.45
-18.5,-63.125,2024,354,20.41
-18.5,-62.5,2024,354,21.52
-18.0,-63.75,2024,354,18.9
-18.0,-63.125,2024,354,21.71
-18.0,-62.5,2024,354,22.49
-17.5,-63.75,2024,354,22.65
-17.5,-63.125,2024,354,23.21
-17.5,-62.5,2024,354,23.4
-17.0,-63.75,2024,354,24.31
-17.0,-63.125,2024,354,23.72
-17.0,-62.5,2024,354,23.69
-16.5,-63.75,2024,354,24.46
-16.5,-63.125,2024,354,23.55
-16.5,-62.5,2024,354,23.05
-18.5,-63.75,2024,355,16.36
-18.5,-63.125,2024,355,20.3
-18.5,-62.5,2024,355,20.92
-18.0,-63.75,2024,355,18.34
-18.0,-63.125,2024,355,21.31
-18.0,-62.5,2024,355,22.16
-17.5,-63.75,2024,355,22.08
-17.5,-63.125,2024,355,23.27
-17.5,-62.5,2024,355,23.51
-17.0,-63.75,2024,355,24.78
-17.0,-63.125,2024,355,24.35
-17.0,-62.5,2024,355,23.87
-16.5,-63.75,2024,355,25.1
-16.5,-63.125,2024,355,24.09
-16.5,-62.5,2024,355,23.29
-18.5,-63.75,2024,356,18.68
-18.5,-63.125,2024,356,23.14
-18.5,-62.5,2024,356,23.65
-18.0,-63.75,2024,356,20.11
-18.0,-63.125,2024,356,23.42
-18.0,-62.5,2024,356,23.83
-17.5,-63.75,2024,356,23.67
-17.5,-63.125,2024,356,24.3
-17.5,-62.5,2024,356,23.89
-17.0,-63.75,2024,356,25.08
-17.0,-63.125,2024,356,24.37
-17.0,-62.5,2024,356,23.64
-16.5,-63.75,2024,356,25.12
-16.5,-63.125,2024,356,23.78
-16.5,-62.5,2024,356,23.32
-18.5,-63.75,2024,357,18.84
-18.5,-63.125,2024,357,23.44
-18.5,-62.5,2024,357,24.01
-18.0,-63.75,2024,357,19.89
-18.0,-63.125,2024,357,23.51
-18.0,-62.5,2024,357,24.18
-17.5,-63.75,2024,357,23.44
-17.5,-63.125,2024,357,24.26
-17.5,-62.5,2024,357,24.3
-17.0,-63.75,2024,357,25.13
-17.0,-63.125,2024,357,24.67
-17.0,-62.5,2024,357,24.32
-16.5,-63.75,2024,357,25.25
-16.5,-63.125,2024,357,24.55
-16.5,-62.5,2024,357,23.77
-18.5,-63.75,2024,358,16.59
-18.5,-63.125,2024,358,21.17
-18.5,-62.5,2024,358,21.59
-18.0,-63.75,2024,358,17.81
-18.0,-63.125,2024,358,21.62
-18.0,-62.5,2024,358,22.01
-17.5,-63.75,2024,358,21.1
-17.5,-63.125,2024,358,22.5
-17.5,-62.5,2024,358,22.42
-17.0,-63.75,2024,358,23.3
-17.0,-63.125,2024,358,23.08
-17.0,-62.5,2024,358,22.77
-16.5,-63.75,2024,358,23.67
-16.5,-63.125,2024,358,23.07
-16.5,-62.5,2024,358,22.75
-18.5,-63.75,2024,359,16.78
-18.5,-63.125,2024,359,20.93
-18.5,-62.5,2024,359,21.85
-18.0,-63.75,2024,359,18.54
-18.0,-63.125,2024,359,21.51
-18.0,-62.5,2024,359,22.22
-17.5,-63.75,2024,359,21.91
-17.5,-63.125,2024,359,22.64
-17.5,-62.5,2024,359,22.52
-17.0,-63.75,2024,359,23.74
-17.0,-63.125,2024,359,23.03
-17.0,-62.5,2024,359,22.49
-16.5,-63.75,2024,359,23.8
-16.5,-63.125,2024,359,22.87
-16.5,-62.5,2024,359,22.39
-18.5,-63.75,2024,360,9.67
-18.5,-63.125,2024,360,14.24
-18.5,-62.5,2024,360,14.2
-18.0,-63.75,2024,360,11.43
-18.0,-63.125,2024,360,15.01
-18.0,-62.5,2024,360,15.22
-17.5,-63.75,2024,360,15.71
-17.5,-63.125,2024,360,16.53
-17.5,-62.5,2024,360,16.06
-17.0,-63.75,2024,360,18.1
-17.0,-63.125,2024,360,17.31
-17.0,-62.5,2024,360,16.5
-16.5,-63.75,2024,360,18.22
-16.5,-63.125,2024,360,16.92
-16.5,-62.5,2024,360,16.99
-18.5,-63.75,2024,361,8.96
-18.5,-63.125,2024,361,12.93
-18.5,-62.5,2024,361,13.32
-18.0,-63.75,2024,361,10.91
-18.0,-63.125,2024,361,13.77
-18.0,-62.5,2024,361,13.89
-17.5,-63.75,2024,361,14.8
-17.5,-63.125,2024,361,15.15
-17.5,-62.5,2024,361,14.79
-17.0,-63.75,2024,361,16.73
-17.0,-63.125,2024,361,15.92
-17.0,-62.5,2024,361,15.2
-16.5,-63.75,2024,361,16.69
-16.5,-63.125,2024,361,15.43
-16.5,-62.5,2024,361,14.92
-18.5,-63.75,2024,362,10.8
-18.5,-63.125,2024,362,14.31
-18.5,-62.5,2024,362,14.23
-18.0,-63.75,2024,362,12.82
-18.0,-63.125,2024,362,15.27
-18.0,-62.5,2024,362,14.99
-17.5,-63.75,2024,362,16.07
-17.5,-63.125,2024,362,16.44
-17.5,-62.5,2024,362,15.83
-17.0,-63.75,2024,362,18.63
-17.0,-63.125,2024,362,17.26
-17.0,-62.5,2024,362,16.3
-16.5,-63.75,2024,362,18.85
-16.5,-63.125,2024,362,16.37
-16.5,-62.5,2024,362,15.77
-18.5,-63.75,2024,363,11.62
-18.5,-63.125,2024,363,14.62
-18.5,-62.5,2024,363,13.67
-18.0,-63.75,2024,363,13.63
-18.0,-63.125,2024,363,15.7
-18.0,-62.5,2024,363,14.83
-17.5,-63.75,2024,363,17.02
-17.5,-63.125,2024,363,17.03
-17.5,-62.5,2024,363,15.82
-17.0,-63.75,2024,363,18.99
-17.0,-63.125,2024,363,17.5
-17.0,-62.5,2024,363,16.8
-16.5,-63.75,2024,363,19.48
-16.5,-63.125,2024,363,16.92
-16.5,-62.5,2024,363,17.14
-18.5,-63.75,2024,364,12.88
-18.5,-63.125,2024,364,16.18
-18.5,-62.5,2024,364,16.09
-18.0,-63.75,2024,364,14.58
-18.0,-63.125,2024,364,16.84
-18.0,-62.5,2024,364,17.01
-17.5,-63.75,2024,364,17.2
-17.5,-63.125,2024,364,17.82
-17.5,-62.5,2024,364,17.72
-17.0,-63.75,2024,364,19.02
-17.0,-63.125,2024,364,18.24
-17.0,-62.5,2024,364,18.0
-16.5,-63.75,2024,364,19.5
-16.5,-63.125,2024,364,17.31
-16.5,-62.5,2024,364,17.55
-18.5,-63.75,2024,365,14.83
-18.5,-63.125,2024,365,18.05
-18.5,-62.5,2024,365,17.31
-18.0,-63.75,2024,365,16.21
-18.0,-63.125,2024,365,18.71
-18.0,-62.5,2024,365,18.38
-17.5,-63.75,2024,365,18.96
-17.5,-63.125,2024,365,19.76
-17.5,-62.5,2024,365,19.19
-17.0,-63.75,2024,365,20.53
-17.0,-63.125,2024,365,19.69
-17.0,-62.5,2024,365,19.29
-16.5,-63.75,2024,365,21.16
-16.5,-63.125,2024,365,18.7
-16.5,-62.5,2024,365,18.89
-18.5,-63.75,2024,366,14.25
-18.5,-63.125,2024,366,18.19
-18.5,-62.5,2024,366,18.44
-18.0,-63.75,2024,366,16.65
-18.0,-63.125,2024,366,19.43
-18.0,-62.5,2024,366,19.65
-17.5,-63.75,2024,366,19.99
-17.5,-63.125,2024,366,20.94
-17.5,-62.5,2024,366,20.42
-17.0,-63.75,2024,366,21.98
-17.0,-63.125,2024,366,21.2
-17.0,-62.5,2024,366,20.64
-16.5,-63.75,2024,366,22.41
-16.5,-63.125,2024,366,20.83
-16.5,-62.5,2024,366,21.14
-18.5,-63.75,2025,1,17.02
-18.5,-63.125,2025,1,20.82
-18.5,-62.5,2025,1,20.99
-18.0,-63.75,2025,1,19.04
-18.0,-63.125,2025,1,21.51
-18.0,-62.5,2025,1,21.54
-17.5,-63.75,2025,1,21.97
-17.5,-63.125,2025,1,22.29
-17.5,-62.5,2025,1,21.83
-17.0,-63.75,2025,1,23.02
-17.0,-63.125,2025,1,22.13
-17.0,-62.5,2025,1,21.69
-16.5,-63.75,2025,1,23.47
-16.5,-63.125,2025,1,21.87
-16.5,-62.5,2025,1,22.0
-18.5,-63.75,2025,2,17.84
-18.5,-63.125,2025,2,21.72
-18.5,-62.5,2025,2,21.66
-18.0,-63.75,2025,2,19.34
-18.0,-63.125,2025,2,21.82
-18.0,-62.5,2025,2,21.85
-17.5,-63.75,2025,2,22.19
-17.5,-63.125,2025,2,22.43
-17.5,-62.5,2025,2,22.14
-17.0,-63.75,2025,2,23.34
-17.0,-63.125,2025,2,22.33
-17.0,-62.5,2025,2,22.24
-16.5,-63.75,2025,2,23.77
-16.5,-63.125,2025,2,22.2
-16.5,-62.5,2025,2,22.37
-18.5,-63.75,2025,3,17.49
-18.5,-63.125,2025,3,21.72
-18.5,-62.5,2025,3,21.84
-18.0,-63.75,2025,3,19.36
-18.0,-63.125,2025,3,21.84
-18.0,-62.5,2025,3,21.97
-17.5,-63.75,2025,3,22.32
-17.5,-63.125,2025,3,22.6
-17.5,-62.5,2025,3,22.37
-17.0,-63.75,2025,3,23.7
-17.0,-63.125,2025,3,23.04
-17.0,-62.5,2025,3,22.73
-16.5,-63.75,2025,3,24.04
-16.5,-63.125,2025,3,23.13
-16.5,-62.5,2025,3,22.86
-18.5,-63.75,2025,4,17.99
-18.5,-63.125,2025,4,22.36
-18.5,-62.5,2025,4,22.8
-18.0,-63.75,2025,4,19.01
-18.0,-63.125,2025,4,22.27
-18.0,-62.5,2025,4,22.71
-17.5,-63.75,2025,4,22.56
-17.5,-63.125,2025,4,22.99
-17.5,-62.5,2025,4,23.0
-17.0,-63.75,2025,4,24.04
-17.0,-63.125,2025,4,23.44
-17.0,-62.5,2025,4,23.18
-16.5,-63.75,2025,4,24.5
-16.5,-63.125,2025,4,23.5
-16.5,-62.5,2025,4,22.75
-18.5,-63.75,2025,5,16.19
-18.5,-63.125,2025,5,20.71
-18.5,-62.5,2025,5,21.34
-18.0,-63.75,2025,5,17.07
-18.0,-63.125,2025,5,20.77
-18.0,-62.5,2025,5,21.38
-17.5,-63.75,2025,5,21.04
-17.5,-63.125,2025,5,22.02
-17.5,-62.5,2025,5,21.94
-17.0,-63.75,2025,5,22.63
-17.0,-63.125,2025,5,22.43
-17.0,-62.5,2025,5,22.15
-16.5,-63.75,2025,5,23.14
-16.5,-63.125,2025,5,22.46
-16.5,-62.5,2025,5,22.27
-18.5,-63.75,2025,6,17.45
-18.5,-63.125,2025,6,20.76
-18.5,-62.5,2025,6,21.4
-18.0,-63.75,2025,6,18.32
-18.0,-63.125,2025,6,20.67
-18.0,-62.5,2025,6,20.94
-17.5,-63.75,2025,6,21.06
-17.5,-63.125,2025,6,21.35
-17.5,-62.5,2025,6,21.03
-17.0,-63.75,2025,6,22.15
-17.0,-63.125,2025,6,21.44
-17.0,-62.5,2025,6,21.06
-16.5,-63.75,2025,6,22.6
-16.5,-63.125,2025,6,21.5
-16.5,-62.5,2025,6,21.57
-18.5,-63.75,2025,7,17.58
-18.5,-63.125,2025,7,21.71
-18.5,-62.5,2025,7,22.38
-18.0,-63.75,2025,7,18.57
-18.0,-63.125,2025,7,21.62
-18.0,-62.5,2025,7,22.23
-17.5,-63.75,2025,7,21.88
-17.5,-63.125,2025,7,22.33
-17.5,-62.5,2025,7,22.3
-17.0,-63.75,2025,7,23.12
-17.0,-63.125,2025,7,22.61
-17.0,-62.5,2025,7,22.35
-16.5,-63.75,2025,7,23.65
-16.5,-63.125,2025,7,22.58
